Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,1159,317,180.0,2385.4746184959727,4.732934001367539,25499.895605993515,19.012079378774807,1.9333149755577392,0.5287841650144981,180,490,600,1200,14000,18000,21000,22000,25000,25000,25000
POST,/user/login,1171,347,510.0,1778.5686229283283,10.073075005493592,25273.210016996018,196.4526046114432,1.9533320417412534,0.5788268304732834,510,780,1100,1300,2100,14000,19000,20000,23000,25000,25000
POST,/user/register,1182,315,810.0,2630.401417430529,6.69663699954981,25371.82025799848,210.38324873096445,1.9716810190761414,0.5254479873172458,810,1400,1900,2400,5600,16000,22000,23000,25000,25000,25000
GET,/wishlist,1089,152,110.0,1244.041231598779,7.513281001592986,22868.438057004823,165.80440771349862,1.8165487561539069,0.2535495049911789,110,170,360,400,1100,14000,18000,20000,22000,23000,23000
POST,/wishlist,1109,192,170.0,1940.4660934924284,6.556314001500141,25247.46437500289,171.5293056807935,1.8499105331264305,0.320273058936226,170,400,710,980,3400,18000,20000,22000,24000,25000,25000
DELETE,/wishlist/001456ef-c24e-4b80-a9be-773fdef5f8bd,1,0,88.30814500106499,88.30814500106499,88.30814500106499,88.30814500106499,213.0,0.0016680888486261772,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/wishlist/001456ef-c24e-4b80-a9be-773fdef5f8bd,1,1,89.23871000297368,89.23871000297368,89.23871000297368,89.23871000297368,31.0,0.0016680888486261772,0.0016680888486261772,89,89,89,89,89,89,89,89,89,89,89
PUT,/wishlist/001456ef-c24e-4b80-a9be-773fdef5f8bd,1,0,161.4258260015049,161.4258260015049,161.4258260015049,161.4258260015049,113.0,0.0016680888486261772,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/wishlist/00148794-d58e-4b9d-9a71-f34c5169da02,1,0,89.00579700275557,89.00579700275557,89.00579700275557,89.00579700275557,213.0,0.0016680888486261772,0.0,89,89,89,89,89,89,89,89,89,89,89
GET,/wishlist/00148794-d58e-4b9d-9a71-f34c5169da02,1,1,100.4410339955939,100.4410339955939,100.4410339955939,100.4410339955939,31.0,0.0016680888486261772,0.0016680888486261772,100,100,100,100,100,100,100,100,100,100,100
