Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,2044,18,54,156.0804883801284,1.0525870020501316,1366.448112996295,261.6751467710372,3.7442841632910637,0.03297314820902111,54,150,280,320,350,430,580,1000,1200,1400,1400
POST,/user/login,2046,129,690.0,987.4201772966996,11.022102997230832,8203.6381479993,252.1471163245357,3.7479478464253995,0.2363075621646513,690,1100,1400,1600,2200,2700,3200,3600,4700,8200,8200
POST,/user/register,2056,120,770.0,1270.8133931167683,3.965647003496997,12213.453917000152,266.32101167315176,3.7662662620970777,0.21982098806014072,770,1300,1800,2100,3000,4000,4900,6000,9200,12000,12000
GET,/wishlist,2000,63,82,246.01099103700471,29.227171005913988,6662.803428000188,194.088,3.663683134335679,0.11540601873157388,82,140,250,300,610,1000,1600,2200,5500,6700,6700
POST,/wishlist,2027,86,86,271.3732444628432,2.6441560039529577,5138.0523209954845,197.04834731129748,3.7131428566492106,0.15753837477643418,86,210,340,420,720,1100,1600,2100,4800,5100,5100
DELETE,/wishlist/002d3b9d-35e1-45d9-bd2c-d2b962cc7f0d,1,0,41.51752199686598,41.51752199686598,41.51752199686598,41.51752199686598,213.0,0.0018318415671678395,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/wishlist/002d3b9d-35e1-45d9-bd2c-d2b962cc7f0d,1,0,32.496571002411656,32.496571002411656,32.496571002411656,32.496571002411656,150.0,0.0018318415671678395,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/wishlist/002d3b9d-35e1-45d9-bd2c-d2b962cc7f0d,1,0,320.4476850005449,320.4476850005449,320.4476850005449,320.4476850005449,113.0,0.0018318415671678395,0.0,320,320,320,320,320,320,320,320,320,320,320
DELETE,/wishlist/005c5a70-7134-43bf-8104-fe45d23728b6,1,0,93.51978300401242,93.51978300401242,93.51978300401242,93.51978300401242,213.0,0.0018318415671678395,0.0,94,94,94,94,94,94,94,94,94,94,94
GET,/wishlist/005c5a70-7134-43bf-8104-fe45d23728b6,1,0,68.45838900335366,68.45838900335366,68.45838900335366,68.45838900335366,150.0,0.0018318415671678395,0.0,68,68,68,68,68,68,68,68,68,68,68
PUT,/wishlist/005c5a70-7134-43bf-8104-fe45d23728b6,1,0,33.522509002068546,33.522509002068546,33.522509002068546,33.522509002068546,113.0,0.0018318415671678395,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/wishlist/006d2519-704b-4544-b0f1-a0664b4398cf,1,0,252.51366800512187,252.51366800512187,252.51366800512187,252.51366800512187,213.0,0.0018318415671678395,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/wishlist/006d2519-704b-4544-b0f1-a0664b4398cf,1,0,84.77519900043262,84.77519900043262,84.77519900043262,84.77519900043262,150.0,0.0018318415671678395,0.0,85,85,85,85,85,85,85,85,85,85,85
PUT,/wishlist/006d2519-704b-4544-b0f1-a0664b4398cf,1,0,107.78710099839373,107.78710099839373,107.78710099839373,107.78710099839373,113.0,0.0018318415671678395,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/wishlist/00a13576-2fbd-4d5b-b5a3-4e28a1eed850,1,0,80.19319199956954,80.19319199956954,80.19319199956954,80.19319199956954,213.0,0.0018318415671678395,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/wishlist/00a13576-2fbd-4d5b-b5a3-4e28a1eed850,1,0,79.94003500061808,79.94003500061808,79.94003500061808,79.94003500061808,150.0,0.0018318415671678395,0.0,80,80,80,80,80,80,80,80,80,80,80
PUT,/wishlist/00a13576-2fbd-4d5b-b5a3-4e28a1eed850,1,0,370.3792460000841,370.3792460000841,370.3792460000841,370.3792460000841,113.0,0.0018318415671678395,0.0,370,370,370,370,370,370,370,370,370,370,370
DELETE,/wishlist/00b2bbc7-dd77-4c18-bf67-49d7c412bf88,1,0,162.22296799969627,162.22296799969627,162.22296799969627,162.22296799969627,213.0,0.0018318415671678395,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/wishlist/00b2bbc7-dd77-4c18-bf67-49d7c412bf88,1,0,1008.1441560032545,1008.1441560032545,1008.1441560032545,1008.1441560032545,150.0,0.0018318415671678395,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
PUT,/wishlist/00b2bbc7-dd77-4c18-bf67-49d7c412bf88,1,0,671.1274440021953,671.1274440021953,671.1274440021953,671.1274440021953,113.0,0.0018318415671678395,0.0,670,670,670,670,670,670,670,670,670,670,670
DELETE,/wishlist/00d9329d-20eb-4787-b389-f6527154ba6f,1,0,101.59575299621793,101.59575299621793,101.59575299621793,101.59575299621793,213.0,0.0018318415671678395,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/wishlist/00d9329d-20eb-4787-b389-f6527154ba6f,1,0,32.4918490005075,32.4918490005075,32.4918490005075,32.4918490005075,150.0,0.0018318415671678395,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/wishlist/00d9329d-20eb-4787-b389-f6527154ba6f,1,0,32.34251600224525,32.34251600224525,32.34251600224525,32.34251600224525,113.0,0.0018318415671678395,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/wishlist/0142a0e1-c146-4d77-b2f1-e509d4c8a789,1,0,36.78916900389595,36.78916900389595,36.78916900389595,36.78916900389595,213.0,0.0018318415671678395,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/wishlist/0142a0e1-c146-4d77-b2f1-e509d4c8a789,1,0,82.16557199921226,82.16557199921226,82.16557199921226,82.16557199921226,150.0,0.0018318415671678395,0.0,82,82,82,82,82,82,82,82,82,82,82
PUT,/wishlist/0142a0e1-c146-4d77-b2f1-e509d4c8a789,1,0,30.823221000900958,30.823221000900958,30.823221000900958,30.823221000900958,113.0,0.0018318415671678395,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/wishlist/0176088b-ac76-41a0-9ed3-f68d05f4630d,1,0,294.36364399589365,294.36364399589365,294.36364399589365,294.36364399589365,213.0,0.0018318415671678395,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/wishlist/0176088b-ac76-41a0-9ed3-f68d05f4630d,1,0,137.54590999451466,137.54590999451466,137.54590999451466,137.54590999451466,150.0,0.0018318415671678395,0.0,140,140,140,140,140,140,140,140,140,140,140
PUT,/wishlist/0176088b-ac76-41a0-9ed3-f68d05f4630d,1,0,250.4979910008842,250.4979910008842,250.4979910008842,250.4979910008842,113.0,0.0018318415671678395,0.0,250,250,250,250,250,250,250,250,250,250,250
DELETE,/wishlist/0193155d-e557-4065-870d-027e89bb8ce6,1,0,35.9781209990615,35.9781209990615,35.9781209990615,35.9781209990615,213.0,0.0018318415671678395,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/wishlist/0193155d-e557-4065-870d-027e89bb8ce6,1,0,36.12439300195547,36.12439300195547,36.12439300195547,36.12439300195547,150.0,0.0018318415671678395,0.0,36,36,36,36,36,36,36,36,36,36,36
PUT,/wishlist/0193155d-e557-4065-870d-027e89bb8ce6,1,0,52.40565800340846,52.40565800340846,52.40565800340846,52.40565800340846,113.0,0.0018318415671678395,0.0,52,52,52,52,52,52,52,52,52,52,52
DELETE,/wishlist/01a050be-d248-4fa4-ac59-5883b9d712ef,1,0,81.3470889988821,81.3470889988821,81.3470889988821,81.3470889988821,213.0,0.0018318415671678395,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/wishlist/01a050be-d248-4fa4-ac59-5883b9d712ef,1,0,88.42712399928132,88.42712399928132,88.42712399928132,88.42712399928132,150.0,0.0018318415671678395,0.0,88,88,88,88,88,88,88,88,88,88,88
PUT,/wishlist/01a050be-d248-4fa4-ac59-5883b9d712ef,1,0,123.18210800003726,123.18210800003726,123.18210800003726,123.18210800003726,113.0,0.0018318415671678395,0.0,120,120,120,120,120,120,120,120,120,120,120
DELETE,/wishlist/01a2c463-ab9e-45d4-9615-99232ceed50c,1,0,81.13009999942733,81.13009999942733,81.13009999942733,81.13009999942733,213.0,0.0018318415671678395,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/wishlist/01a2c463-ab9e-45d4-9615-99232ceed50c,1,0,32.58394799922826,32.58394799922826,32.58394799922826,32.58394799922826,150.0,0.0018318415671678395,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/wishlist/01a2c463-ab9e-45d4-9615-99232ceed50c,1,0,42.621446002158336,42.621446002158336,42.621446002158336,42.621446002158336,113.0,0.0018318415671678395,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/wishlist/01b65ba3-552d-4e03-8183-fc36266d26e1,1,0,32.55607900064206,32.55607900064206,32.55607900064206,32.55607900064206,213.0,0.0018318415671678395,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/wishlist/01b65ba3-552d-4e03-8183-fc36266d26e1,1,0,317.133404998458,317.133404998458,317.133404998458,317.133404998458,150.0,0.0018318415671678395,0.0,320,320,320,320,320,320,320,320,320,320,320
PUT,/wishlist/01b65ba3-552d-4e03-8183-fc36266d26e1,1,0,31.6138679991127,31.6138679991127,31.6138679991127,31.6138679991127,113.0,0.0018318415671678395,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/wishlist/01cc4e37-fdaf-4d02-82b0-d3c2b8a03be8,1,0,1237.414709001314,1237.414709001314,1237.414709001314,1237.414709001314,213.0,0.0018318415671678395,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/wishlist/01cc4e37-fdaf-4d02-82b0-d3c2b8a03be8,1,0,1157.2268189993338,1157.2268189993338,1157.2268189993338,1157.2268189993338,150.0,0.0018318415671678395,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
PUT,/wishlist/01cc4e37-fdaf-4d02-82b0-d3c2b8a03be8,1,0,1153.8244909970672,1153.8244909970672,1153.8244909970672,1153.8244909970672,113.0,0.0018318415671678395,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
DELETE,/wishlist/01dba006-4387-4f3b-9a6a-c11fe5754a79,1,0,35.64175900100963,35.64175900100963,35.64175900100963,35.64175900100963,213.0,0.0018318415671678395,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/wishlist/01dba006-4387-4f3b-9a6a-c11fe5754a79,1,0,33.21068300283514,33.21068300283514,33.21068300283514,33.21068300283514,150.0,0.0018318415671678395,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/wishlist/01dba006-4387-4f3b-9a6a-c11fe5754a79,1,0,35.28440999798477,35.28440999798477,35.28440999798477,35.28440999798477,113.0,0.0018318415671678395,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/wishlist/01ff2c36-1534-4ac8-8f89-90ceb2502079,2,1,160.0,198.90161150033236,157.82088700507302,239.9823359955917,122.5,0.003663683134335679,0.0018318415671678395,240,240,240,240,240,240,240,240,240,240,240
GET,/wishlist/01ff2c36-1534-4ac8-8f89-90ceb2502079,2,1,850.0,937.2801499994239,848.9676870012772,1025.5926129975705,90.5,0.003663683134335679,0.0018318415671678395,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
