Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2783,1111,500.0,800.8083683004186,10.927197999990312,5026.790378000442,180.64678404599354,4.643161542929068,1.8535941337384818,500,890,1200,1400,1900,2300,2800,3100,4800,5000,5000
POST,/auth/user/register,2798,702,1100.0,1399.2345424721145,11.540171999513404,7257.824547999917,227.9735525375268,4.668187566336878,1.1712178954855212,1100,1700,2100,2300,3000,3600,4200,4900,6600,7300,7300
GET,/products/product,2781,0,25,29.558532009679244,20.098384000448277,520.888928000204,264.0,4.639824739808026,0.0,25,26,28,29,36,47,88,140,300,520,520
GET,/wishlist/wishlist,2665,987,150.0,392.84053133204867,28.0409699989832,7227.046371001052,130.8859287054409,4.446290158787627,1.6467123402339168,150,330,500,660,1100,1500,2000,2600,5200,7200,7200
POST,/wishlist/wishlist,2672,930,140.0,385.23718840267213,27.746186999138445,6659.188705998531,143.04640718562874,4.457968969711272,1.5516134512842377,140,310,490,650,1100,1500,2100,2400,4000,6700,6700
DELETE,/wishlist/wishlist/0001d744-6e6f-4327-bb62-ec183bcbf447,3,3,430.0,432.2593039990655,32.79481599747669,829.4141189981019,120.33333333333333,0.005005204681562057,0.005005204681562057,430,430,830,830,830,830,830,830,830,830,830
GET,/wishlist/wishlist/0001d744-6e6f-4327-bb62-ec183bcbf447,3,3,320.0,267.4909533331326,44.45480299909832,438.585009000235,49.0,0.005005204681562057,0.005005204681562057,320,320,440,440,440,440,440,440,440,440,440
PUT,/wishlist/wishlist/0001d744-6e6f-4327-bb62-ec183bcbf447,3,1,302.2622670032433,398.6199360018266,302.2622670032433,591.2027910017059,84.33333333333333,0.005005204681562057,0.0016684015605206856,300,300,590,590,590,590,590,590,590,590,590
DELETE,/wishlist/wishlist/00051400-2691-414d-bdc5-feee6003101b,1,0,35.3896979977435,35.3896979977435,35.3896979977435,35.3896979977435,213.0,0.0016684015605206856,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/wishlist/wishlist/00051400-2691-414d-bdc5-feee6003101b,1,0,36.89558300175122,36.89558300175122,36.89558300175122,36.89558300175122,150.0,0.0016684015605206856,0.0,37,37,37,37,37,37,37,37,37,37,37
PUT,/wishlist/wishlist/00051400-2691-414d-bdc5-feee6003101b,1,0,32.1482309991552,32.1482309991552,32.1482309991552,32.1482309991552,113.0,0.0016684015605206856,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/wishlist/wishlist/001d6880-902c-4d93-8417-9706e21bfdf4,1,0,35.59798000060255,35.59798000060255,35.59798000060255,35.59798000060255,213.0,0.0016684015605206856,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/wishlist/wishlist/001d6880-902c-4d93-8417-9706e21bfdf4,1,0,58.60303100052988,58.60303100052988,58.60303100052988,58.60303100052988,150.0,0.0016684015605206856,0.0,59,59,59,59,59,59,59,59,59,59,59
PUT,/wishlist/wishlist/001d6880-902c-4d93-8417-9706e21bfdf4,1,0,31.89659999770811,31.89659999770811,31.89659999770811,31.89659999770811,113.0,0.0016684015605206856,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/wishlist/wishlist/0070cab5-f271-49ad-8464-69509906f687,1,1,879.9832120021165,879.9832120021165,879.9832120021165,879.9832120021165,27.0,0.0016684015605206856,0.0016684015605206856,880,880,880,880,880,880,880,880,880,880,880
GET,/wishlist/wishlist/0070cab5-f271-49ad-8464-69509906f687,1,1,1498.5301490014535,1498.5301490014535,1498.5301490014535,1498.5301490014535,27.0,0.0016684015605206856,0.0016684015605206856,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
PUT,/wishlist/wishlist/0070cab5-f271-49ad-8464-69509906f687,1,0,32.57492099874071,32.57492099874071,32.57492099874071,32.57492099874071,113.0,0.0016684015605206856,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/wishlist/wishlist/0085d7d9-bf3d-402a-a5b1-732f77d4b5d1,4,3,180.0,336.5749800004778,89.20932000182802,642.2662369986938,74.75,0.006673606242082742,0.005005204681562057,430,430,640,640,640,640,640,640,640,640,640
GET,/wishlist/wishlist/0085d7d9-bf3d-402a-a5b1-732f77d4b5d1,4,4,190.0,744.1084897509427,83.32626800256548,1369.3946970015531,29.0,0.006673606242082742,0.006673606242082742,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400
PUT,/wishlist/wishlist/0085d7d9-bf3d-402a-a5b1-732f77d4b5d1,4,2,350.0,717.5932127502165,66.83430200064322,1484.525323001435,41.75,0.006673606242082742,0.003336803121041371,970,970,1500,1500,1500,1500,1500,1500,1500,1500,1500
DELETE,/wishlist/wishlist/0087c98e-ab5a-411b-a21d-3494743f9f21,3,2,360.0,544.0859193331562,193.47478599956958,1081.6118000002461,86.33333333333333,0.005005204681562057,0.003336803121041371,360,360,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/wishlist/wishlist/0087c98e-ab5a-411b-a21d-3494743f9f21,3,3,98,187.2100010017069,63.08566400184645,400.9566980021191,31.0,0.005005204681562057,0.005005204681562057,98,98,400,400,400,400,400,400,400,400,400
PUT,/wishlist/wishlist/0087c98e-ab5a-411b-a21d-3494743f9f21,3,3,450.0,551.7053143339581,55.390104000252904,1150.5621190008242,27.0,0.005005204681562057,0.005005204681562057,450,450,1200,1200,1200,1200,1200,1200,1200,1200,1200
DELETE,/wishlist/wishlist/00d5c97a-6884-4c10-bf7e-65b648c1ff8a,1,0,55.13405600140686,55.13405600140686,55.13405600140686,55.13405600140686,213.0,0.0016684015605206856,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/wishlist/wishlist/00d5c97a-6884-4c10-bf7e-65b648c1ff8a,1,0,33.68244399825926,33.68244399825926,33.68244399825926,33.68244399825926,150.0,0.0016684015605206856,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/wishlist/wishlist/00d5c97a-6884-4c10-bf7e-65b648c1ff8a,1,0,32.54142700097873,32.54142700097873,32.54142700097873,32.54142700097873,113.0,0.0016684015605206856,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/wishlist/wishlist/00e79c01-d567-4b91-bfac-1ffe7b7bf436,2,1,42.436128002009355,869.2028080004093,42.436128002009355,1695.9694879988092,120.0,0.003336803121041371,0.0016684015605206856,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/wishlist/wishlist/00e79c01-d567-4b91-bfac-1ffe7b7bf436,2,2,140.0,178.12303899881954,137.1920979981951,219.05397999944398,29.0,0.003336803121041371,0.003336803121041371,220,220,220,220,220,220,220,220,220,220,220
PUT,/wishlist/wishlist/00e79c01-d567-4b91-bfac-1ffe7b7bf436,2,0,102.39221200026805,190.2054415004386,102.39221200026805,278.0186710006092,113.0,0.003336803121041371,0.0,280,280,280,280,280,280,280,280,280,280,280
DELETE,/wishlist/wishlist/01161b40-811d-4608-bbef-f367ef235185,1,0,874.3089199997485,874.3089199997485,874.3089199997485,874.3089199997485,205.0,0.0016684015605206856,0.0,870,870,870,870,870,870,870,870,870,870,870
GET,/wishlist/wishlist/01161b40-811d-4608-bbef-f367ef235185,1,1,596.9936819965369,596.9936819965369,596.9936819965369,596.9936819965369,31.0,0.0016684015605206856,0.0016684015605206856,600,600,600,600,600,600,600,600,600,600,600
PUT,/wishlist/wishlist/01161b40-811d-4608-bbef-f367ef235185,1,1,1401.9605600005889,1401.9605600005889,1401.9605600005889,1401.9605600005889,27.0,0.0016684015605206856,0.0016684015605206856,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
DELETE,/wishlist/wishlist/017c9b8e-9e48-4973-a14b-e581fdfc8317,1,1,48.573076997854514,48.573076997854514,48.573076997854514,48.573076997854514,27.0,0.0016684015605206856,0.0016684015605206856,49,49,49,49,49,49,49,49,49,49,49
GET,/wishlist/wishlist/017c9b8e-9e48-4973-a14b-e581fdfc8317,1,1,259.76020500093,259.76020500093,259.76020500093,259.76020500093,27.0,0.0016684015605206856,0.0016684015605206856,260,260,260,260,260,260,260,260,260,260,260
PUT,/wishlist/wishlist/017c9b8e-9e48-4973-a14b-e581fdfc8317,1,1,583.477710999432,583.477710999432,583.477710999432,583.477710999432,27.0,0.0016684015605206856,0.0016684015605206856,580,580,580,580,580,580,580,580,580,580,580
DELETE,/wishlist/wishlist/018fc3f8-bd16-4c65-92cd-4c8491aa46f8,1,1,163.66785100035486,163.66785100035486,163.66785100035486,163.66785100035486,167.0,0.0016684015605206856,0.0016684015605206856,160,160,160,160,160,160,160,160,160,160,160
GET,/wishlist/wishlist/018fc3f8-bd16-4c65-92cd-4c8491aa46f8,1,1,689.7043590033718,689.7043590033718,689.7043590033718,689.7043590033718,27.0,0.0016684015605206856,0.0016684015605206856,690,690,690,690,690,690,690,690,690,690,690
PUT,/wishlist/wishlist/018fc3f8-bd16-4c65-92cd-4c8491aa46f8,1,0,65.2645330010273,65.2645330010273,65.2645330010273,65.2645330010273,113.0,0.0016684015605206856,0.0,65,65,65,65,65,65,65,65,65,65,65
DELETE,/wishlist/wishlist/01c9b9ba-588e-46fd-9b7c-c5159b14d6e6,1,0,38.94337900055689,38.94337900055689,38.94337900055689,38.94337900055689,213.0,0.0016684015605206856,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/wishlist/wishlist/01c9b9ba-588e-46fd-9b7c-c5159b14d6e6,1,0,38.06490699935239,38.06490699935239,38.06490699935239,38.06490699935239,150.0,0.0016684015605206856,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/wishlist/wishlist/01c9b9ba-588e-46fd-9b7c-c5159b14d6e6,1,0,70.87494900042657,70.87494900042657,70.87494900042657,70.87494900042657,113.0,0.0016684015605206856,0.0,71,71,71,71,71,71,71,71,71,71,71
DELETE,/wishlist/wishlist/01ca24c7-dbd6-42f5-9490-58fe58ef666c,2,1,103.98891600198112,119.55467799998587,103.98891600198112,135.12043999799062,122.5,0.003336803121041371,0.0016684015605206856,140,140,140,140,140,140,140,140,140,140,140
GET,/wishlist/wishlist/01ca24c7-dbd6-42f5-9490-58fe58ef666c,2,1,111.95592500007479,118.51688699971419,111.95592500007479,125.07784899935359,90.5,0.003336803121041371,0.0016684015605206856,130,130,130,130,130,130,130,130,130,130,130
PUT,/wishlist/wishlist/01ca24c7-dbd6-42f5-9490-58fe58ef666c,2,0,120.0,367.5625894993573,119.40168900036952,615.723489998345,56.5,0.003336803121041371,0.0,620,620,620,620,620,620,620,620,620,620,620
DELETE,/wishlist/wishlist/01d027c0-43b7-4241-ab16-83bb46331b1b,1,1,792.3187970009167,792.3187970009167,792.3187970009167,792.3187970009167,27.0,0.0016684015605206856,0.0016684015605206856,790,790,790,790,790,790,790,790,790,790,790
GET,/wishlist/wishlist/01d027c0-43b7-4241-ab16-83bb46331b1b,1,0,88.70432399999117,88.70432399999117,88.70432399999117,88.70432399999117,150.0,0.0016684015605206856,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/wishlist/wishlist/01d027c0-43b7-4241-ab16-83bb46331b1b,1,0,163.9612639992265,163.9612639992265,163.9612639992265,163.9612639992265,113.0,0.0016684015605206856,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/wishlist/wishlist/0230a90b-7283-4f87-8ad9-eb62b8f6557a,2,2,140.0,267.141898500995,138.62228600191884,395.6615110000712,97.0,0.003336803121041371,0.003336803121041371,400,400,400,400,400,400,400,400,400,400,400
GET,/wishlist/wishlist/0230a90b-7283-4f87-8ad9-eb62b8f6557a,2,1,112.3948130007193,147.66202949977014,112.3948130007193,182.929245998821,88.5,0.003336803121041371,0.0016684015605206856,180,180,180,180,180,180,180,180,180,180,180
