Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,2307,6,53,70.58150166751884,5.791516001409036,725.5546629985474,263.3133940182055,3.8478366885908026,0.010007377603617173,53,60,67,74,120,150,230,290,510,730,730
POST,/user/login,2308,162,1100.0,1508.8953612859457,28.13795600013691,8233.503200000996,250.81369150779895,3.8495045848580722,0.2701991952976637,1100,1700,2100,2400,3500,4500,5400,6100,7900,8200,8200
POST,/user/register,2318,135,1300.0,2354.6389319973846,2.902379999795812,18614.26948999906,267.51035375323556,3.8661835475307678,0.22516599608138638,1300,2100,2800,3500,6700,8900,10000,11000,17000,19000,19000
GET,/wishlist,2285,91,130.0,358.66927414883656,31.969914000001154,18485.916552001072,194.18424507658642,3.8111429707108733,0.15177856032152712,130,280,390,500,900,1500,2300,2800,5200,18000,18000
POST,/wishlist,2293,100,150.0,344.7852356484708,4.3273979990772204,14151.016801999504,197.1901439162669,3.8244861408490296,0.16678962672695288,150,280,400,490,820,1300,1900,2700,6500,14000,14000
DELETE,/wishlist/000557ae-eac9-4ab9-a6a0-ac2e790f953c,1,0,100.46836500077916,100.46836500077916,100.46836500077916,100.46836500077916,213.0,0.0016678962672695286,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/wishlist/000557ae-eac9-4ab9-a6a0-ac2e790f953c,1,0,53.62431999856199,53.62431999856199,53.62431999856199,53.62431999856199,150.0,0.0016678962672695286,0.0,54,54,54,54,54,54,54,54,54,54,54
PUT,/wishlist/000557ae-eac9-4ab9-a6a0-ac2e790f953c,1,0,42.15707600087626,42.15707600087626,42.15707600087626,42.15707600087626,113.0,0.0016678962672695286,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/wishlist/003216ae-f1b5-4930-87a5-a69cd1fc50de,1,0,36.41077099928225,36.41077099928225,36.41077099928225,36.41077099928225,213.0,0.0016678962672695286,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/wishlist/003216ae-f1b5-4930-87a5-a69cd1fc50de,1,0,1192.0416039993142,1192.0416039993142,1192.0416039993142,1192.0416039993142,150.0,0.0016678962672695286,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
PUT,/wishlist/003216ae-f1b5-4930-87a5-a69cd1fc50de,1,0,1527.1074199990835,1527.1074199990835,1527.1074199990835,1527.1074199990835,113.0,0.0016678962672695286,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
DELETE,/wishlist/005a9c64-3b90-445e-af82-f596466b9a43,1,0,37.92471400083741,37.92471400083741,37.92471400083741,37.92471400083741,213.0,0.0016678962672695286,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/wishlist/005a9c64-3b90-445e-af82-f596466b9a43,1,0,66.81635299901245,66.81635299901245,66.81635299901245,66.81635299901245,150.0,0.0016678962672695286,0.0,67,67,67,67,67,67,67,67,67,67,67
PUT,/wishlist/005a9c64-3b90-445e-af82-f596466b9a43,1,0,135.0112549989717,135.0112549989717,135.0112549989717,135.0112549989717,113.0,0.0016678962672695286,0.0,140,140,140,140,140,140,140,140,140,140,140
DELETE,/wishlist/00854e2c-8b63-4a95-b33d-9a4ce889d075,1,0,36.84946300018055,36.84946300018055,36.84946300018055,36.84946300018055,213.0,0.0016678962672695286,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/wishlist/00854e2c-8b63-4a95-b33d-9a4ce889d075,1,0,52.722395999808214,52.722395999808214,52.722395999808214,52.722395999808214,150.0,0.0016678962672695286,0.0,53,53,53,53,53,53,53,53,53,53,53
PUT,/wishlist/00854e2c-8b63-4a95-b33d-9a4ce889d075,1,0,201.37883099960163,201.37883099960163,201.37883099960163,201.37883099960163,113.0,0.0016678962672695286,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/wishlist/008ba568-190d-48f1-9b7e-6bcf995ddcb0,1,0,36.861336999209016,36.861336999209016,36.861336999209016,36.861336999209016,213.0,0.0016678962672695286,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/wishlist/008ba568-190d-48f1-9b7e-6bcf995ddcb0,1,0,70.58888999927149,70.58888999927149,70.58888999927149,70.58888999927149,150.0,0.0016678962672695286,0.0,71,71,71,71,71,71,71,71,71,71,71
PUT,/wishlist/008ba568-190d-48f1-9b7e-6bcf995ddcb0,1,0,1226.2416309986293,1226.2416309986293,1226.2416309986293,1226.2416309986293,113.0,0.0016678962672695286,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
DELETE,/wishlist/00b42da8-b670-44b2-97a4-c781a93a9f08,1,0,80.99062999826856,80.99062999826856,80.99062999826856,80.99062999826856,213.0,0.0016678962672695286,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/wishlist/00b42da8-b670-44b2-97a4-c781a93a9f08,1,0,40.638689999468625,40.638689999468625,40.638689999468625,40.638689999468625,150.0,0.0016678962672695286,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/wishlist/00b42da8-b670-44b2-97a4-c781a93a9f08,1,0,536.7011130001629,536.7011130001629,536.7011130001629,536.7011130001629,113.0,0.0016678962672695286,0.0,540,540,540,540,540,540,540,540,540,540,540
DELETE,/wishlist/010ba1fa-7e73-4b34-ab96-9204e212ccdd,1,0,267.26762899852474,267.26762899852474,267.26762899852474,267.26762899852474,213.0,0.0016678962672695286,0.0,270,270,270,270,270,270,270,270,270,270,270
