Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2780,987,450.0,824.8185586752115,27.91112400154816,8909.625460997631,190.2341726618705,4.6427502715243785,1.6483433517966048,450,900,1300,1500,2000,2500,3100,3500,5700,8900,8900
POST,/auth/user/register,2790,645,1000.0,1488.7096489487367,40.70565800066106,10684.572693000518,232.80107526881721,4.65945081206943,1.077184865155836,1000,1600,2000,2400,3300,4400,5700,6400,9000,11000,11000
GET,/products/product,2780,0,30,34.86446678735715,26.156777999858605,565.8554799992999,264.0,4.6427502715243785,0.0,30,31,33,34,44,57,79,120,280,570,570
GET,/wishlist/wishlist,2689,762,120.0,370.8930050896087,33.53654199963785,9191.911208999954,156.0989215321681,4.490775352564408,1.272581189532941,120,270,400,510,940,1500,2400,3300,6400,9200,9200
POST,/wishlist/wishlist,2699,703,150.0,391.78576602521304,32.866661000298336,6560.0656409988005,158.6369025565024,4.50747589310946,1.174048000317136,150,270,440,560,1000,1600,2300,3100,5300,6600,6600
DELETE,/wishlist/wishlist/000003e4-ba78-477e-baea-b02047eb4fbd,1,1,6927.412976001506,6927.412976001506,6927.412976001506,6927.412976001506,27.0,0.001670054054505172,0.001670054054505172,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900
GET,/wishlist/wishlist/000003e4-ba78-477e-baea-b02047eb4fbd,1,1,228.42163200039067,228.42163200039067,228.42163200039067,228.42163200039067,27.0,0.001670054054505172,0.001670054054505172,230,230,230,230,230,230,230,230,230,230,230
PUT,/wishlist/wishlist/000003e4-ba78-477e-baea-b02047eb4fbd,1,0,417.1326340001542,417.1326340001542,417.1326340001542,417.1326340001542,113.0,0.001670054054505172,0.0,420,420,420,420,420,420,420,420,420,420,420
DELETE,/wishlist/wishlist/0005e57f-0098-4379-959e-b2851ef57bdd,1,0,133.25837099910132,133.25837099910132,133.25837099910132,133.25837099910132,213.0,0.001670054054505172,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/wishlist/wishlist/0005e57f-0098-4379-959e-b2851ef57bdd,1,0,86.86416800264851,86.86416800264851,86.86416800264851,86.86416800264851,150.0,0.001670054054505172,0.0,87,87,87,87,87,87,87,87,87,87,87
PUT,/wishlist/wishlist/0005e57f-0098-4379-959e-b2851ef57bdd,1,0,78.3024239972292,78.3024239972292,78.3024239972292,78.3024239972292,113.0,0.001670054054505172,0.0,78,78,78,78,78,78,78,78,78,78,78
DELETE,/wishlist/wishlist/001c1fc0-34f6-42bc-b40a-03e85cfd3cd8,2,2,370.0,1169.9645784992754,365.89966600149637,1974.0294909970544,27.0,0.003340108109010344,0.003340108109010344,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/wishlist/wishlist/001c1fc0-34f6-42bc-b40a-03e85cfd3cd8,2,2,40.47390699997777,539.2172839983687,40.47390699997777,1037.9606609967595,27.0,0.003340108109010344,0.003340108109010344,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
