Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,1491,198,140.0,3434.253576963782,2.1213030013313983,36461.508389998926,228.94164989939637,2.4875613253590263,0.33034013576196325,140,410,720,1200,20000,23000,30000,33000,36000,36000,36000
POST,/user/login,1505,199,390.0,1287.067160645208,27.362273998733144,34110.26772700279,234.85714285714286,2.5109187086957307,0.3320085202860136,390,590,700,800,1200,2100,21000,22000,31000,34000,34000
POST,/user/register,1510,198,570.0,3194.064059374146,2.079336001770571,36475.31584999888,245.06754966887416,2.5192606313159827,0.33034013576196325,570,900,1300,1600,11000,23000,29000,33000,36000,36000,36000
GET,/wishlist,1440,51,54,936.1943142611765,33.652983998763375,36465.4619239991,185.50277777777777,2.40247371463246,0.0850876107265663,54,89,110,140,320,1400,22000,27000,31000,36000,36000
POST,/wishlist,1453,155,91,2597.9413027495516,19.934782998461742,36467.98659599881,183.5216792842395,2.4241627134451145,0.2585996012277995,91,150,280,450,11000,22000,27000,31000,36000,36000,36000
DELETE,/wishlist/0044ecc6-ce35-4d63-86ed-0fa11142fe0e,3,2,43,42.93236099814143,34.81080199708231,50.85506699833786,92.33333333333333,0.005005153572150959,0.003336769048100639,43,43,51,51,51,51,51,51,51,51,51
GET,/wishlist/0044ecc6-ce35-4d63-86ed-0fa11142fe0e,3,2,46,47.142818665937135,36.82810999816866,58.729992000735365,70.66666666666667,0.005005153572150959,0.003336769048100639,46,46,59,59,59,59,59,59,59,59,59
PUT,/wishlist/0044ecc6-ce35-4d63-86ed-0fa11142fe0e,3,0,80,68.30665566546183,40.66890099784359,84.00866800002404,37.666666666666664,0.005005153572150959,0.0,80,80,84,84,84,84,84,84,84,84,84
DELETE,/wishlist/00689552-6694-4559-9efd-7a8c3cb6d19b,1,0,42.135358999075834,42.135358999075834,42.135358999075834,42.135358999075834,213.0,0.0016683845240503196,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/wishlist/00689552-6694-4559-9efd-7a8c3cb6d19b,1,0,93.34596000189777,93.34596000189777,93.34596000189777,93.34596000189777,150.0,0.0016683845240503196,0.0,93,93,93,93,93,93,93,93,93,93,93
PUT,/wishlist/00689552-6694-4559-9efd-7a8c3cb6d19b,1,0,56.876979000662686,56.876979000662686,56.876979000662686,56.876979000662686,113.0,0.0016683845240503196,0.0,57,57,57,57,57,57,57,57,57,57,57
DELETE,/wishlist/00aefb89-5557-4a4c-80a4-ef69f787ad61,1,0,51.350620000448544,51.350620000448544,51.350620000448544,51.350620000448544,213.0,0.0016683845240503196,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/wishlist/00aefb89-5557-4a4c-80a4-ef69f787ad61,1,0,54.23460800011526,54.23460800011526,54.23460800011526,54.23460800011526,150.0,0.0016683845240503196,0.0,54,54,54,54,54,54,54,54,54,54,54
PUT,/wishlist/00aefb89-5557-4a4c-80a4-ef69f787ad61,1,0,38.747793001675745,38.747793001675745,38.747793001675745,38.747793001675745,113.0,0.0016683845240503196,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/wishlist/00c38724-6541-4f44-9678-fa4fbe989f13,1,0,41.16621100183693,41.16621100183693,41.16621100183693,41.16621100183693,213.0,0.0016683845240503196,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/wishlist/00c38724-6541-4f44-9678-fa4fbe989f13,1,0,44.94543699911446,44.94543699911446,44.94543699911446,44.94543699911446,150.0,0.0016683845240503196,0.0,45,45,45,45,45,45,45,45,45,45,45
PUT,/wishlist/00c38724-6541-4f44-9678-fa4fbe989f13,1,0,50.93740500160493,50.93740500160493,50.93740500160493,50.93740500160493,113.0,0.0016683845240503196,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/wishlist/00f80a18-947a-4919-882b-bdf1fecf5ef7,1,0,61.05609299993375,61.05609299993375,61.05609299993375,61.05609299993375,213.0,0.0016683845240503196,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/wishlist/00f80a18-947a-4919-882b-bdf1fecf5ef7,1,0,56.63767700025346,56.63767700025346,56.63767700025346,56.63767700025346,150.0,0.0016683845240503196,0.0,57,57,57,57,57,57,57,57,57,57,57
PUT,/wishlist/00f80a18-947a-4919-882b-bdf1fecf5ef7,1,0,46.70490699936636,46.70490699936636,46.70490699936636,46.70490699936636,113.0,0.0016683845240503196,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/wishlist/01003ba8-11c1-4041-bb7a-8fefac9b0832,1,0,277.98609499950544,277.98609499950544,277.98609499950544,277.98609499950544,213.0,0.0016683845240503196,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/wishlist/01003ba8-11c1-4041-bb7a-8fefac9b0832,1,0,39.04451600101311,39.04451600101311,39.04451600101311,39.04451600101311,150.0,0.0016683845240503196,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/wishlist/01003ba8-11c1-4041-bb7a-8fefac9b0832,1,0,143.90402299977723,143.90402299977723,143.90402299977723,143.90402299977723,113.0,0.0016683845240503196,0.0,140,140,140,140,140,140,140,140,140,140,140
