Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,2359,32,60,591.3588309105347,3.554520999387023,50985.84416800077,260.41882153454856,3.9400561093015427,0.05344713670947408,60,87,160,250,690,1400,4900,17000,43000,51000,51000
POST,/user/login,2365,294,800.0,1109.3787746870978,25.917491999280173,17185.117754999737,238.46976744186045,3.9500774474345692,0.4910455685182931,800,1300,1600,1800,2200,2700,3400,3900,17000,17000,17000
POST,/user/register,2370,235,1200.0,2167.7565849616026,1.572453000335372,67446.65371600058,258.13966244725736,3.9584285625454245,0.3925024102102003,1200,2000,2500,2900,4200,6400,12000,23000,39000,67000,67000
GET,/wishlist,2312,204,120.0,308.23760979367023,33.629076000579516,7938.846774000922,181.44593425605535,3.8615556272595026,0.3407254965228973,120,220,320,400,710,1100,1800,2300,7700,7900,7900
POST,/wishlist,2329,229,150.0,649.3334431683157,4.946239001583308,43188.2207059989,187.19665092314298,3.8899494186364105,0.3824810720771739,150,290,450,580,1100,1800,6300,8700,35000,43000,43000
DELETE,/wishlist/00208f08-72aa-41a8-b086-b4b50a5770ad,1,0,50.19399900083954,50.19399900083954,50.19399900083954,50.19399900083954,213.0,0.001670223022171065,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/wishlist/00208f08-72aa-41a8-b086-b4b50a5770ad,1,0,89.84732699900633,89.84732699900633,89.84732699900633,89.84732699900633,150.0,0.001670223022171065,0.0,90,90,90,90,90,90,90,90,90,90,90
PUT,/wishlist/00208f08-72aa-41a8-b086-b4b50a5770ad,1,0,184.9287170007301,184.9287170007301,184.9287170007301,184.9287170007301,113.0,0.001670223022171065,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/wishlist/0043cf95-4b70-43a2-ba99-d5df7aebc6c4,1,1,1485.4295320001256,1485.4295320001256,1485.4295320001256,1485.4295320001256,27.0,0.001670223022171065,0.001670223022171065,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/wishlist/0043cf95-4b70-43a2-ba99-d5df7aebc6c4,1,0,1410.9022789998562,1410.9022789998562,1410.9022789998562,1410.9022789998562,150.0,0.001670223022171065,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
PUT,/wishlist/0043cf95-4b70-43a2-ba99-d5df7aebc6c4,1,0,303.17715700039116,303.17715700039116,303.17715700039116,303.17715700039116,113.0,0.001670223022171065,0.0,300,300,300,300,300,300,300,300,300,300,300
DELETE,/wishlist/005e4b40-5f6d-4fd3-8f1b-7169a195ec5c,1,0,44.97569500017562,44.97569500017562,44.97569500017562,44.97569500017562,213.0,0.001670223022171065,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/wishlist/005e4b40-5f6d-4fd3-8f1b-7169a195ec5c,1,0,385.5893970012403,385.5893970012403,385.5893970012403,385.5893970012403,150.0,0.001670223022171065,0.0,390,390,390,390,390,390,390,390,390,390,390
PUT,/wishlist/005e4b40-5f6d-4fd3-8f1b-7169a195ec5c,1,0,103.1602089988155,103.1602089988155,103.1602089988155,103.1602089988155,113.0,0.001670223022171065,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/wishlist/00bbbfd4-ad56-4931-ac66-4e45cacbd85e,1,0,64.31602800148539,64.31602800148539,64.31602800148539,64.31602800148539,213.0,0.001670223022171065,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/wishlist/00bbbfd4-ad56-4931-ac66-4e45cacbd85e,1,0,38.38898299909488,38.38898299909488,38.38898299909488,38.38898299909488,150.0,0.001670223022171065,0.0,38,38,38,38,38,38,38,38,38,38,38
