Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2557,646,620.0,1078.7365363613853,21.100049001688603,16195.36064500062,211.7368009385999,4.268064401896558,1.0782829892941634,620,1100,1500,1700,2500,3600,4800,5600,8800,16000,16000
POST,/auth/user/register,2569,408,1000.0,1563.0123616940527,11.580170998058748,18188.188059000822,247.86804203970416,4.28809442646549,0.6810208353436822,1000,1600,1900,2200,3300,4700,7400,9300,16000,18000,18000
GET,/products/product,2556,0,25,29.197534079003518,20.101756999792997,614.2116939990956,264.0,4.26639523318248,0.0,25,26,28,29,34,43,80,120,310,610,610
GET,/wishlist/wishlist,2487,538,120.0,421.34594865297566,27.84640100071556,11798.274418997607,154.61198230800161,4.151222591911122,0.8980127681737771,120,260,400,530,1100,1800,3300,4400,8700,12000,12000
POST,/wishlist/wishlist,2501,558,130.0,447.57423947542634,28.37003199965693,12375.61565100259,165.28628548580568,4.174590953908209,0.9313961424553301,130,280,430,570,1100,1900,3300,4400,9400,12000,12000
DELETE,/wishlist/wishlist/001248a0-9996-433b-904c-dab289c57e80,1,0,266.25280900043435,266.25280900043435,266.25280900043435,266.25280900043435,205.0,0.0016691687140776524,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/wishlist/wishlist/001248a0-9996-433b-904c-dab289c57e80,1,0,647.0688830013387,647.0688830013387,647.0688830013387,647.0688830013387,150.0,0.0016691687140776524,0.0,650,650,650,650,650,650,650,650,650,650,650
PUT,/wishlist/wishlist/001248a0-9996-433b-904c-dab289c57e80,1,1,736.3914779998595,736.3914779998595,736.3914779998595,736.3914779998595,27.0,0.0016691687140776524,0.0016691687140776524,740,740,740,740,740,740,740,740,740,740,740
DELETE,/wishlist/wishlist/00643e50-4947-4c6b-93b4-e7c90ff3b691,1,1,267.6159429975087,267.6159429975087,267.6159429975087,267.6159429975087,27.0,0.0016691687140776524,0.0016691687140776524,270,270,270,270,270,270,270,270,270,270,270
GET,/wishlist/wishlist/00643e50-4947-4c6b-93b4-e7c90ff3b691,1,1,29.41012199880788,29.41012199880788,29.41012199880788,29.41012199880788,31.0,0.0016691687140776524,0.0016691687140776524,29,29,29,29,29,29,29,29,29,29,29
PUT,/wishlist/wishlist/00643e50-4947-4c6b-93b4-e7c90ff3b691,1,0,54.61025099793915,54.61025099793915,54.61025099793915,54.61025099793915,113.0,0.0016691687140776524,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/wishlist/wishlist/007c8d24-4710-48c1-9ed7-b9b0919c074e,1,0,49.394308000046294,49.394308000046294,49.394308000046294,49.394308000046294,213.0,0.0016691687140776524,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/wishlist/wishlist/007c8d24-4710-48c1-9ed7-b9b0919c074e,1,0,31.05319299720577,31.05319299720577,31.05319299720577,31.05319299720577,150.0,0.0016691687140776524,0.0,31,31,31,31,31,31,31,31,31,31,31
PUT,/wishlist/wishlist/007c8d24-4710-48c1-9ed7-b9b0919c074e,1,0,84.52738100095303,84.52738100095303,84.52738100095303,84.52738100095303,113.0,0.0016691687140776524,0.0,85,85,85,85,85,85,85,85,85,85,85
DELETE,/wishlist/wishlist/00e20cd8-a2b2-41ea-9cf2-4dbc4c71b773,1,1,1516.5527380013373,1516.5527380013373,1516.5527380013373,1516.5527380013373,27.0,0.0016691687140776524,0.0016691687140776524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/wishlist/wishlist/00e20cd8-a2b2-41ea-9cf2-4dbc4c71b773,1,0,103.77532600250561,103.77532600250561,103.77532600250561,103.77532600250561,150.0,0.0016691687140776524,0.0,100,100,100,100,100,100,100,100,100,100,100
PUT,/wishlist/wishlist/00e20cd8-a2b2-41ea-9cf2-4dbc4c71b773,1,0,54.19990799782681,54.19990799782681,54.19990799782681,54.19990799782681,113.0,0.0016691687140776524,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/wishlist/wishlist/011b65ef-3dea-4294-b16e-49ffb7fbf81a,1,1,644.2815299997164,644.2815299997164,644.2815299997164,644.2815299997164,27.0,0.0016691687140776524,0.0016691687140776524,640,640,640,640,640,640,640,640,640,640,640
