Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2778,1023,410.0,755.3455790270159,27.48489799705567,6289.2569079995155,187.33513318934484,4.634469738471829,1.7066459836057166,410,770,1100,1400,1900,2300,2900,3400,5500,6300,6300
POST,/auth/user/register,2784,692,990.0,1779.5553954209486,82.452288002969,73470.03611699984,228.9037356321839,4.644479392334619,1.1544467455084613,990,1600,2000,2200,2900,3800,5100,7700,71000,73000,73000
GET,/products/product,2777,0,30,36.42881815844606,25.77376100089168,386.9280830003845,264.0,4.63280146282803,0.0,30,31,33,35,47,67,110,150,350,390,390
GET,/wishlist/wishlist,2676,905,120.0,339.73510700931325,35.2868700028921,4998.238771000615,138.96412556053812,4.464305622804397,1.5097894576375108,120,240,390,510,900,1400,2100,2800,4400,5000,5000
POST,/wishlist/wishlist,2691,841,150.0,358.51841086657316,33.82604199941852,5367.700720998982,149.37086584912672,4.4893297574613715,1.403019816434416,150,260,400,530,930,1400,2000,2600,4600,5400,5400
GET,/wishlist/wishlist/00118789-d3da-4ad7-9cfb-abfe0018a130,1,0,41.540975998941576,41.540975998941576,41.540975998941576,41.540975998941576,150.0,0.0016682756437983544,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/wishlist/wishlist/00118789-d3da-4ad7-9cfb-abfe0018a130,1,0,81.12037099999725,81.12037099999725,81.12037099999725,81.12037099999725,113.0,0.0016682756437983544,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/wishlist/wishlist/0099bc13-d308-408e-8b78-910c2e9b4039,1,0,70.77639700219152,70.77639700219152,70.77639700219152,70.77639700219152,213.0,0.0016682756437983544,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/wishlist/wishlist/0099bc13-d308-408e-8b78-910c2e9b4039,1,0,132.09623900183942,132.09623900183942,132.09623900183942,132.09623900183942,150.0,0.0016682756437983544,0.0,130,130,130,130,130,130,130,130,130,130,130
PUT,/wishlist/wishlist/0099bc13-d308-408e-8b78-910c2e9b4039,1,0,37.9375769989565,37.9375769989565,37.9375769989565,37.9375769989565,113.0,0.0016682756437983544,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/wishlist/wishlist/009b5f19-1d09-4762-a3e8-3d99de8c5280,1,0,117.36467000082484,117.36467000082484,117.36467000082484,117.36467000082484,213.0,0.0016682756437983544,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/wishlist/wishlist/009b5f19-1d09-4762-a3e8-3d99de8c5280,1,0,61.53160399844637,61.53160399844637,61.53160399844637,61.53160399844637,150.0,0.0016682756437983544,0.0,62,62,62,62,62,62,62,62,62,62,62
PUT,/wishlist/wishlist/009b5f19-1d09-4762-a3e8-3d99de8c5280,1,0,88.16343299986329,88.16343299986329,88.16343299986329,88.16343299986329,113.0,0.0016682756437983544,0.0,88,88,88,88,88,88,88,88,88,88,88
DELETE,/wishlist/wishlist/00fa84dc-5d4a-438e-b53f-880cb7153611,1,0,133.52853100150242,133.52853100150242,133.52853100150242,133.52853100150242,213.0,0.0016682756437983544,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/wishlist/wishlist/00fa84dc-5d4a-438e-b53f-880cb7153611,1,0,779.5760330009216,779.5760330009216,779.5760330009216,779.5760330009216,150.0,0.0016682756437983544,0.0,780,780,780,780,780,780,780,780,780,780,780
PUT,/wishlist/wishlist/00fa84dc-5d4a-438e-b53f-880cb7153611,1,0,39.98133699860773,39.98133699860773,39.98133699860773,39.98133699860773,113.0,0.0016682756437983544,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/wishlist/wishlist/01044670-29f0-4aca-8dcb-bb48c5e728b8,1,0,56.805772001098376,56.805772001098376,56.805772001098376,56.805772001098376,213.0,0.0016682756437983544,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/wishlist/wishlist/01044670-29f0-4aca-8dcb-bb48c5e728b8,1,0,41.42742000112776,41.42742000112776,41.42742000112776,41.42742000112776,150.0,0.0016682756437983544,0.0,41,41,41,41,41,41,41,41,41,41,41
