Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,3704,966,410.0,7795.04154075384,5.822302999149542,75172.28336699918,195.14902807775377,6.179274189883087,1.6115493702556862,410,3400,16000,18000,24000,29000,39000,75000,75000,75000,75000
POST,/user/login,3853,1013,2000.0,6915.361512311947,30.167886001436273,75152.59140499984,200.39345964183752,6.427846504756894,1.689958087027961,2000,3900,7300,10000,19000,25000,75000,75000,75000,75000,75000
POST,/user/register,3962,1088,5800.0,11856.889405340236,2.9815750021953136,75208.14117100235,204.54215042907623,6.609687996845786,1.8150783797496757,5800,15000,19000,21000,28000,39000,75000,75000,75000,75000,75000
GET,/wishlist,3096,391,300.0,3983.835180206102,30.9499089999008,75177.77330099852,161.32396640826875,5.164965683552386,0.6522937927225397,300,600,990,1600,18000,24000,39000,75000,75000,75000,75000
POST,/wishlist,3187,744,720.0,7080.281733195167,2.1078779973322526,75220.64220100219,157.37182303106368,5.316778305388066,1.2411933037994105,720,2000,11000,17000,24000,28000,39000,75000,75000,75000,75000
DELETE,/wishlist/00101b2a-8fc0-408b-b822-8fd213f82e43,1,0,53.32658699990134,53.32658699990134,53.32658699990134,53.32658699990134,205.0,0.0016682705696228638,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/wishlist/00101b2a-8fc0-408b-b822-8fd213f82e43,1,0,1089.183382999181,1089.183382999181,1089.183382999181,1089.183382999181,150.0,0.0016682705696228638,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
PUT,/wishlist/00101b2a-8fc0-408b-b822-8fd213f82e43,1,1,1409.7354570003517,1409.7354570003517,1409.7354570003517,1409.7354570003517,27.0,0.0016682705696228638,0.0016682705696228638,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
DELETE,/wishlist/003fd081-f715-4eb3-b0aa-afd98af623ae,1,0,202.25669899809873,202.25669899809873,202.25669899809873,202.25669899809873,213.0,0.0016682705696228638,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/wishlist/003fd081-f715-4eb3-b0aa-afd98af623ae,1,0,279.2950399998517,279.2950399998517,279.2950399998517,279.2950399998517,150.0,0.0016682705696228638,0.0,280,280,280,280,280,280,280,280,280,280,280
PUT,/wishlist/003fd081-f715-4eb3-b0aa-afd98af623ae,1,0,42.75884199887514,42.75884199887514,42.75884199887514,42.75884199887514,113.0,0.0016682705696228638,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/wishlist/006e8f7e-941c-48eb-a012-3fc39f2acd99,1,0,301.15199200008647,301.15199200008647,301.15199200008647,301.15199200008647,213.0,0.0016682705696228638,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/wishlist/006e8f7e-941c-48eb-a012-3fc39f2acd99,1,0,117.71964300351101,117.71964300351101,117.71964300351101,117.71964300351101,150.0,0.0016682705696228638,0.0,120,120,120,120,120,120,120,120,120,120,120
PUT,/wishlist/006e8f7e-941c-48eb-a012-3fc39f2acd99,1,0,55.73675000050571,55.73675000050571,55.73675000050571,55.73675000050571,113.0,0.0016682705696228638,0.0,56,56,56,56,56,56,56,56,56,56,56
DELETE,/wishlist/00850299-8aa7-45c7-b70e-b6e4c91f3a4a,1,0,98.22275700207683,98.22275700207683,98.22275700207683,98.22275700207683,213.0,0.0016682705696228638,0.0,98,98,98,98,98,98,98,98,98,98,98
GET,/wishlist/00850299-8aa7-45c7-b70e-b6e4c91f3a4a,1,0,36.25137299968628,36.25137299968628,36.25137299968628,36.25137299968628,150.0,0.0016682705696228638,0.0,36,36,36,36,36,36,36,36,36,36,36
PUT,/wishlist/00850299-8aa7-45c7-b70e-b6e4c91f3a4a,1,0,77.97541900072247,77.97541900072247,77.97541900072247,77.97541900072247,113.0,0.0016682705696228638,0.0,78,78,78,78,78,78,78,78,78,78,78
