Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2942,483,3500.0,5221.577841909908,21.743236000475008,50367.14859499989,232.23351461590755,4.913315115371644,0.8066387493965003,3500,6500,8300,9600,12000,14000,19000,21000,33000,50000,50000
POST,/auth/user/register,3007,283,7800.0,10218.980384182612,10.868428002140718,48529.41845999885,262.0804788826072,5.021868984338046,0.4726268448844919,7800,14000,17000,18000,23000,30000,35000,37000,41000,49000,49000
GET,/products/product,2942,0,25,29.14196177058814,20.581534998200368,513.9166949993523,264.0,4.913315115371644,0.0,25,26,28,29,34,42,70,140,400,510,510
GET,/wishlist/wishlist,2728,247,790.0,2786.3553154809083,29.07972799948766,42395.975597999495,180.99816715542522,4.555922377543794,0.41250470207233036,790,1800,3400,4700,8400,12000,18000,21000,40000,42000,42000
POST,/wishlist/wishlist,2762,263,790.0,2763.01143658619,29.046512998320395,37185.041484000976,188.05068790731355,4.612704401310836,0.43922565443329104,790,1900,3300,4600,8100,12000,17000,22000,32000,37000,37000
DELETE,/wishlist/wishlist/00580aba-9b94-4656-8930-32f314deff9d,1,0,1299.4970780018775,1299.4970780018775,1299.4970780018775,1299.4970780018775,205.0,0.0016700595225600421,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/wishlist/wishlist/00580aba-9b94-4656-8930-32f314deff9d,1,0,757.7610010011995,757.7610010011995,757.7610010011995,757.7610010011995,150.0,0.0016700595225600421,0.0,760,760,760,760,760,760,760,760,760,760,760
PUT,/wishlist/wishlist/00580aba-9b94-4656-8930-32f314deff9d,1,1,6873.953119000362,6873.953119000362,6873.953119000362,6873.953119000362,27.0,0.0016700595225600421,0.0016700595225600421,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900
DELETE,/wishlist/wishlist/006b9d3a-66ec-4c0c-9a70-df363fe06b20,1,0,263.14400299816043,263.14400299816043,263.14400299816043,263.14400299816043,213.0,0.0016700595225600421,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/wishlist/wishlist/006b9d3a-66ec-4c0c-9a70-df363fe06b20,1,0,35.24643300261232,35.24643300261232,35.24643300261232,35.24643300261232,150.0,0.0016700595225600421,0.0,35,35,35,35,35,35,35,35,35,35,35
