Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2880,260,1700.0,3833.780315393033,29.693683000004967,29401.788995999595,247.73958333333334,4.806241174890682,0.4338967727331866,1700,3900,5800,7500,11000,14000,16000,17000,23000,29000,29000
POST,/auth/user/register,2920,167,2000.0,6513.308562176034,59.42664600115677,56811.341048998656,270.63938356164385,4.872994524541942,0.2786952347940083,2000,5900,10000,14000,19000,25000,31000,33000,48000,57000,57000
GET,/products/product,2879,0,31,41.427679616546435,26.348106001023552,574.4806559996505,264.0,4.804572341149401,0.0,31,35,46,49,52,71,130,210,410,570,570
GET,/wishlist/wishlist,2785,116,340.0,1674.953212251331,33.86440299982496,41929.74805300037,193.94506283662477,4.647701969468941,0.19358471398865248,340,900,1700,2400,4900,7700,13000,16000,32000,42000,42000
POST,/wishlist/wishlist,2815,122,360.0,1786.2837856000124,34.20376599933661,57091.935931999615,197.28561278863233,4.697766981707386,0.20359771643634142,360,910,1800,2400,5100,8600,14000,17000,40000,57000,57000
DELETE,/wishlist/wishlist/00056ea5-fc75-4279-9ca8-459aa601e981,1,0,37.17062900068413,37.17062900068413,37.17062900068413,37.17062900068413,213.0,0.001668833741281487,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/wishlist/wishlist/00056ea5-fc75-4279-9ca8-459aa601e981,1,0,45.91096500007552,45.91096500007552,45.91096500007552,45.91096500007552,150.0,0.001668833741281487,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/wishlist/wishlist/00056ea5-fc75-4279-9ca8-459aa601e981,1,0,89.29112400073791,89.29112400073791,89.29112400073791,89.29112400073791,113.0,0.001668833741281487,0.0,89,89,89,89,89,89,89,89,89,89,89
DELETE,/wishlist/wishlist/001cc480-9944-482c-87d5-13b0518a57c5,1,0,3697.4200940003357,3697.4200940003357,3697.4200940003357,3697.4200940003357,213.0,0.001668833741281487,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/wishlist/wishlist/001cc480-9944-482c-87d5-13b0518a57c5,1,0,172.09149799964507,172.09149799964507,172.09149799964507,172.09149799964507,150.0,0.001668833741281487,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/wishlist/wishlist/001cc480-9944-482c-87d5-13b0518a57c5,1,0,110.25458599942795,110.25458599942795,110.25458599942795,110.25458599942795,113.0,0.001668833741281487,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/wishlist/wishlist/002beeda-ef7b-4934-b61a-e927ff7a5109,1,0,58.93077899963828,58.93077899963828,58.93077899963828,58.93077899963828,213.0,0.001668833741281487,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/wishlist/wishlist/002beeda-ef7b-4934-b61a-e927ff7a5109,1,0,58.25374199957878,58.25374199957878,58.25374199957878,58.25374199957878,150.0,0.001668833741281487,0.0,58,58,58,58,58,58,58,58,58,58,58
PUT,/wishlist/wishlist/002beeda-ef7b-4934-b61a-e927ff7a5109,1,0,122.15568100145902,122.15568100145902,122.15568100145902,122.15568100145902,113.0,0.001668833741281487,0.0,120,120,120,120,120,120,120,120,120,120,120
DELETE,/wishlist/wishlist/0054e05e-3f0d-4b16-bf76-74a4e5b61de1,1,0,66.04493399936473,66.04493399936473,66.04493399936473,66.04493399936473,213.0,0.001668833741281487,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/wishlist/wishlist/0054e05e-3f0d-4b16-bf76-74a4e5b61de1,1,0,42.66637500040815,42.66637500040815,42.66637500040815,42.66637500040815,150.0,0.001668833741281487,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/wishlist/wishlist/0054e05e-3f0d-4b16-bf76-74a4e5b61de1,1,0,81.95202600109042,81.95202600109042,81.95202600109042,81.95202600109042,113.0,0.001668833741281487,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/wishlist/wishlist/006c37d3-fbc4-4086-8951-66392a6ea5ea,1,0,439.5747369999299,439.5747369999299,439.5747369999299,439.5747369999299,213.0,0.001668833741281487,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/wishlist/wishlist/006c37d3-fbc4-4086-8951-66392a6ea5ea,1,0,2410.698779998711,2410.698779998711,2410.698779998711,2410.698779998711,150.0,0.001668833741281487,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
PUT,/wishlist/wishlist/006c37d3-fbc4-4086-8951-66392a6ea5ea,1,0,66.36098200033302,66.36098200033302,66.36098200033302,66.36098200033302,113.0,0.001668833741281487,0.0,66,66,66,66,66,66,66,66,66,66,66
DELETE,/wishlist/wishlist/006dac59-9303-4dc0-bac5-201c554e9c9e,1,0,323.25095200030773,323.25095200030773,323.25095200030773,323.25095200030773,213.0,0.001668833741281487,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/wishlist/wishlist/006dac59-9303-4dc0-bac5-201c554e9c9e,1,0,80.8688399993116,80.8688399993116,80.8688399993116,80.8688399993116,150.0,0.001668833741281487,0.0,81,81,81,81,81,81,81,81,81,81,81
PUT,/wishlist/wishlist/006dac59-9303-4dc0-bac5-201c554e9c9e,1,0,108.16476299987698,108.16476299987698,108.16476299987698,108.16476299987698,113.0,0.001668833741281487,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/wishlist/wishlist/007b6b10-0e57-45a8-9b16-86c0d29a8098,1,0,190.47114000022702,190.47114000022702,190.47114000022702,190.47114000022702,213.0,0.001668833741281487,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/wishlist/wishlist/007b6b10-0e57-45a8-9b16-86c0d29a8098,1,0,69.4888620000711,69.4888620000711,69.4888620000711,69.4888620000711,150.0,0.001668833741281487,0.0,69,69,69,69,69,69,69,69,69,69,69
PUT,/wishlist/wishlist/007b6b10-0e57-45a8-9b16-86c0d29a8098,1,0,278.797979999581,278.797979999581,278.797979999581,278.797979999581,113.0,0.001668833741281487,0.0,280,280,280,280,280,280,280,280,280,280,280
DELETE,/wishlist/wishlist/00896cbc-b902-4602-a318-06d8049d912b,1,0,3643.518019000112,3643.518019000112,3643.518019000112,3643.518019000112,213.0,0.001668833741281487,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/wishlist/wishlist/00896cbc-b902-4602-a318-06d8049d912b,1,0,3669.6736209996743,3669.6736209996743,3669.6736209996743,3669.6736209996743,150.0,0.001668833741281487,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
PUT,/wishlist/wishlist/00896cbc-b902-4602-a318-06d8049d912b,1,0,2666.307429999506,2666.307429999506,2666.307429999506,2666.307429999506,113.0,0.001668833741281487,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
DELETE,/wishlist/wishlist/008ad739-8dfa-492b-80ed-60064fd9f46b,1,0,245.03761699997995,245.03761699997995,245.03761699997995,245.03761699997995,213.0,0.001668833741281487,0.0,250,250,250,250,250,250,250,250,250,250,250
