Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2712,1018,530.0,833.1553114317536,21.223605999693973,8423.750652000308,186.2617994100295,4.524238964340694,1.6982578413343756,530,940,1300,1400,1900,2300,3100,3700,5500,8400,8400
POST,/auth/user/register,2720,648,1100.0,1478.6092832047975,11.26570099950186,12967.869063999387,230.76544117647057,4.537584801993617,1.0810128498867146,1100,1600,2000,2300,3300,4600,5700,6400,9000,13000,13000
GET,/products/product,2712,0,25,30.413677728922274,20.96813000025577,512.6937880013429,264.0,4.524238964340694,0.0,25,26,28,29,36,52,100,140,290,510,510
GET,/wishlist/wishlist,2599,837,130.0,415.97922810385967,27.52388500084635,5160.0815070014505,144.5486725663717,4.335729007493166,1.3963082644370064,130,290,490,650,1200,1800,2700,3200,4500,5200,5200
POST,/wishlist/wishlist,2613,808,130.0,415.5873545066941,28.045476999977836,8891.590565002844,149.95828549559891,4.359084223385779,1.3479296029451626,130,290,470,660,1200,1900,2600,3000,4100,8900,8900
DELETE,/wishlist/wishlist/001523ba-9126-4540-939b-0c3f2771106d,1,1,705.404260999785,705.404260999785,705.404260999785,705.404260999785,27.0,0.0016682297066153004,0.0016682297066153004,710,710,710,710,710,710,710,710,710,710,710
GET,/wishlist/wishlist/001523ba-9126-4540-939b-0c3f2771106d,1,0,55.881443000544095,55.881443000544095,55.881443000544095,55.881443000544095,150.0,0.0016682297066153004,0.0,56,56,56,56,56,56,56,56,56,56,56
PUT,/wishlist/wishlist/001523ba-9126-4540-939b-0c3f2771106d,1,0,30.654262001917232,30.654262001917232,30.654262001917232,30.654262001917232,113.0,0.0016682297066153004,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/wishlist/wishlist/00446190-aaf0-4d94-8869-aecdfceb7659,3,3,350.0,320.98968833209557,218.8700169972435,397.8351810001186,73.66666666666667,0.005004689119845901,0.005004689119845901,350,350,400,400,400,400,400,400,400,400,400
GET,/wishlist/wishlist/00446190-aaf0-4d94-8869-aecdfceb7659,3,2,110.0,265.5509700004283,86.47114999985206,601.0255220026011,79.0,0.005004689119845901,0.0033364594132306007,110,110,600,600,600,600,600,600,600,600,600
PUT,/wishlist/wishlist/00446190-aaf0-4d94-8869-aecdfceb7659,3,2,350.0,594.5498399996723,192.5007129975711,1238.9298849993793,55.666666666666664,0.005004689119845901,0.0033364594132306007,350,350,1200,1200,1200,1200,1200,1200,1200,1200,1200
DELETE,/wishlist/wishlist/00827514-b587-43b3-93f9-0b41eac8c611,2,2,110.0,281.04590349903447,109.63685399838141,452.4549529996875,167.0,0.0033364594132306007,0.0033364594132306007,450,450,450,450,450,450,450,450,450,450,450
GET,/wishlist/wishlist/00827514-b587-43b3-93f9-0b41eac8c611,2,2,330.8839459969022,555.86395049977,330.8839459969022,780.8439550026378,43.5,0.0033364594132306007,0.0033364594132306007,780,780,780,780,780,780,780,780,780,780,780
PUT,/wishlist/wishlist/00827514-b587-43b3-93f9-0b41eac8c611,2,1,164.55266300181393,193.41350900140242,164.55266300181393,222.2743550009909,70.0,0.0033364594132306007,0.0016682297066153004,220,220,220,220,220,220,220,220,220,220,220
DELETE,/wishlist/wishlist/00ce71c1-3a69-4871-b20c-687ef3999eca,4,3,74,264.6177507504035,69.32946999950218,779.440890000842,73.5,0.0066729188264612015,0.005004689119845901,140,140,780,780,780,780,780,780,780,780,780
GET,/wishlist/wishlist/00ce71c1-3a69-4871-b20c-687ef3999eca,4,4,870.0,1592.3483300002772,87.53445299953455,2900.699195000925,29.0,0.0066729188264612015,0.0066729188264612015,2500,2500,2900,2900,2900,2900,2900,2900,2900,2900,2900
PUT,/wishlist/wishlist/00ce71c1-3a69-4871-b20c-687ef3999eca,4,3,76,503.322714249407,31.313952000346035,1816.0850739986927,48.5,0.0066729188264612015,0.005004689119845901,90,90,1800,1800,1800,1800,1800,1800,1800,1800,1800
DELETE,/wishlist/wishlist/00de4893-36b6-4cec-81db-6c8888a1dcd4,2,2,304.80935200102977,640.1879269997153,304.80935200102977,975.5665019984008,97.0,0.0033364594132306007,0.0033364594132306007,980,980,980,980,980,980,980,980,980,980,980
GET,/wishlist/wishlist/00de4893-36b6-4cec-81db-6c8888a1dcd4,2,2,48,671.3906159984617,47.86564999812981,1294.9155819987936,27.0,0.0033364594132306007,0.0033364594132306007,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
PUT,/wishlist/wishlist/00de4893-36b6-4cec-81db-6c8888a1dcd4,2,1,38.482609001221135,181.71250299928943,38.482609001221135,324.9423969973577,70.0,0.0033364594132306007,0.0016682297066153004,320,320,320,320,320,320,320,320,320,320,320
DELETE,/wishlist/wishlist/01069a80-1791-4405-b9da-dc709a328856,1,0,33.174906002386706,33.174906002386706,33.174906002386706,33.174906002386706,213.0,0.0016682297066153004,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/wishlist/wishlist/01069a80-1791-4405-b9da-dc709a328856,1,0,33.63698300017859,33.63698300017859,33.63698300017859,33.63698300017859,150.0,0.0016682297066153004,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/wishlist/wishlist/01069a80-1791-4405-b9da-dc709a328856,1,0,39.76223399877199,39.76223399877199,39.76223399877199,39.76223399877199,113.0,0.0016682297066153004,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/wishlist/wishlist/013046f6-4c6c-4bf4-93ba-341a905af90e,1,0,2154.778136002278,2154.778136002278,2154.778136002278,2154.778136002278,213.0,0.0016682297066153004,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/wishlist/wishlist/013046f6-4c6c-4bf4-93ba-341a905af90e,1,1,32.21430399935343,32.21430399935343,32.21430399935343,32.21430399935343,31.0,0.0016682297066153004,0.0016682297066153004,32,32,32,32,32,32,32,32,32,32,32
PUT,/wishlist/wishlist/013046f6-4c6c-4bf4-93ba-341a905af90e,1,0,122.43158099954599,122.43158099954599,122.43158099954599,122.43158099954599,113.0,0.0016682297066153004,0.0,120,120,120,120,120,120,120,120,120,120,120
DELETE,/wishlist/wishlist/016e02df-52cd-4b6b-9d15-a795ac9a4c84,2,1,29.050550998363178,73.36885149925365,29.050550998363178,117.68715200014412,118.5,0.0033364594132306007,0.0016682297066153004,120,120,120,120,120,120,120,120,120,120,120
GET,/wishlist/wishlist/016e02df-52cd-4b6b-9d15-a795ac9a4c84,2,2,89.04481399804354,399.2777114981436,89.04481399804354,709.5106089982437,29.0,0.0033364594132306007,0.0033364594132306007,710,710,710,710,710,710,710,710,710,710,710
PUT,/wishlist/wishlist/016e02df-52cd-4b6b-9d15-a795ac9a4c84,2,2,780.0,917.5725219993183,775.950245999411,1059.1947979992256,27.0,0.0033364594132306007,0.0033364594132306007,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
DELETE,/wishlist/wishlist/01b227f3-cdc3-4b97-bb64-48b212456e78,1,0,48.97623599754297,48.97623599754297,48.97623599754297,48.97623599754297,213.0,0.0016682297066153004,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/wishlist/wishlist/01b227f3-cdc3-4b97-bb64-48b212456e78,1,0,49.107781997008715,49.107781997008715,49.107781997008715,49.107781997008715,150.0,0.0016682297066153004,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/wishlist/wishlist/01b227f3-cdc3-4b97-bb64-48b212456e78,1,0,34.964704002049984,34.964704002049984,34.964704002049984,34.964704002049984,113.0,0.0016682297066153004,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/wishlist/wishlist/021cc394-4ddf-45f9-8227-26e04f12f078,1,0,31.709753999166423,31.709753999166423,31.709753999166423,31.709753999166423,213.0,0.0016682297066153004,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/wishlist/wishlist/021cc394-4ddf-45f9-8227-26e04f12f078,1,1,394.7896680001577,394.7896680001577,394.7896680001577,394.7896680001577,31.0,0.0016682297066153004,0.0016682297066153004,390,390,390,390,390,390,390,390,390,390,390
PUT,/wishlist/wishlist/021cc394-4ddf-45f9-8227-26e04f12f078,1,0,397.1212850010488,397.1212850010488,397.1212850010488,397.1212850010488,113.0,0.0016682297066153004,0.0,400,400,400,400,400,400,400,400,400,400,400
DELETE,/wishlist/wishlist/0258f6dd-85c6-4eb8-a39b-8d78aaa6da4c,3,2,250.0,410.30743366718525,33.23462000116706,949.9715819983976,88.0,0.005004689119845901,0.0033364594132306007,250,250,950,950,950,950,950,950,950,950,950
GET,/wishlist/wishlist/0258f6dd-85c6-4eb8-a39b-8d78aaa6da4c,3,3,600.0,568.7242203336306,239.91319199922145,861.7902969999705,28.333333333333332,0.005004689119845901,0.005004689119845901,600,600,860,860,860,860,860,860,860,860,860
PUT,/wishlist/wishlist/0258f6dd-85c6-4eb8-a39b-8d78aaa6da4c,3,2,690.0,698.3018426653871,248.91303699769196,1155.7977579977887,18.0,0.005004689119845901,0.0033364594132306007,690,690,1200,1200,1200,1200,1200,1200,1200,1200,1200
DELETE,/wishlist/wishlist/0267b81a-bf4e-4538-be54-b64b52bf607e,6,5,65,456.7692558333268,29.550177001510747,1193.5037420007575,59.166666666666664,0.010009378239691802,0.008341148533076501,600,600,820,820,1200,1200,1200,1200,1200,1200,1200
GET,/wishlist/wishlist/0267b81a-bf4e-4538-be54-b64b52bf607e,6,6,990.0,1327.6024369994655,99.89545799908228,3271.7434160003904,29.666666666666668,0.010009378239691802,0.010009378239691802,1300,1300,1600,1600,3300,3300,3300,3300,3300,3300,3300
PUT,/wishlist/wishlist/0267b81a-bf4e-4538-be54-b64b52bf607e,6,5,250.0,1349.0307078336627,31.186035001155687,5448.400485998718,22.5,0.010009378239691802,0.008341148533076501,880,880,1300,1300,5400,5400,5400,5400,5400,5400,5400
DELETE,/wishlist/wishlist/026a9c33-d0cc-4008-a0d9-dd3a14adc240,1,1,427.66858500181115,427.66858500181115,427.66858500181115,427.66858500181115,167.0,0.0016682297066153004,0.0016682297066153004,430,430,430,430,430,430,430,430,430,430,430
GET,/wishlist/wishlist/026a9c33-d0cc-4008-a0d9-dd3a14adc240,1,0,955.891650999547,955.891650999547,955.891650999547,955.891650999547,150.0,0.0016682297066153004,0.0,960,960,960,960,960,960,960,960,960,960,960
PUT,/wishlist/wishlist/026a9c33-d0cc-4008-a0d9-dd3a14adc240,1,0,303.9875579997897,303.9875579997897,303.9875579997897,303.9875579997897,113.0,0.0016682297066153004,0.0,300,300,300,300,300,300,300,300,300,300,300
DELETE,/wishlist/wishlist/028d7152-c644-4dfd-9515-1788bfcd23fb,1,1,161.40354700110038,161.40354700110038,161.40354700110038,161.40354700110038,27.0,0.0016682297066153004,0.0016682297066153004,160,160,160,160,160,160,160,160,160,160,160
GET,/wishlist/wishlist/028d7152-c644-4dfd-9515-1788bfcd23fb,1,1,203.19836899943766,203.19836899943766,203.19836899943766,203.19836899943766,27.0,0.0016682297066153004,0.0016682297066153004,200,200,200,200,200,200,200,200,200,200,200
PUT,/wishlist/wishlist/028d7152-c644-4dfd-9515-1788bfcd23fb,1,0,55.82575900189113,55.82575900189113,55.82575900189113,55.82575900189113,113.0,0.0016682297066153004,0.0,56,56,56,56,56,56,56,56,56,56,56
DELETE,/wishlist/wishlist/02bad6d6-ea1c-4d4d-9fde-6998a116964e,3,2,180.0,152.75321400137423,72.54589399963152,204.36687000255915,92.33333333333333,0.005004689119845901,0.0033364594132306007,180,180,200,200,200,200,200,200,200,200,200
GET,/wishlist/wishlist/02bad6d6-ea1c-4d4d-9fde-6998a116964e,3,2,170.0,319.3582426647481,30.563770997105166,759.4244139982038,69.33333333333333,0.005004689119845901,0.0033364594132306007,170,170,760,760,760,760,760,760,760,760,760
PUT,/wishlist/wishlist/02bad6d6-ea1c-4d4d-9fde-6998a116964e,3,1,99,193.1332679996558,93.49754100185237,386.99472599910223,46.666666666666664,0.005004689119845901,0.0016682297066153004,99,99,390,390,390,390,390,390,390,390,390
DELETE,/wishlist/wishlist/02c425c0-4917-4ffb-ad52-21c0f2827273,1,0,30.53411899963976,30.53411899963976,30.53411899963976,30.53411899963976,213.0,0.0016682297066153004,0.0,31,31,31,31,31,31,31,31,31,31,31
