Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,2504,14,47,83.27557849991074,3.3704259985825047,615.6127219946939,262.52396166134184,4.177912876501603,0.02335893780791631,47,50,56,64,290,310,320,360,470,620,620
POST,/user/login,2504,264,1700.0,2982.665751997212,12.399272003676742,52460.961038996174,243.28274760383385,4.177912876501603,0.44048282723499327,1700,3100,4400,5300,7500,9300,11000,13000,29000,52000,52000
POST,/user/register,2534,191,2600.0,6018.859407414002,4.0889869997045025,70517.5897260051,263.0611681136543,4.227967743232852,0.3186826515222868,2600,5500,8800,11000,18000,23000,27000,29000,48000,71000,71000
GET,/wishlist,2316,133,260.0,894.9845273052823,7.751012999506202,52880.47686399659,187.03411053540586,3.864235711652441,0.22190990917520492,270,640,1000,1300,2400,3400,5500,7100,25000,53000,53000
POST,/wishlist,2365,167,390.0,986.7773403611678,5.9270280034979805,49641.159393002454,191.82579281183934,3.9459919939801478,0.2786387581372874,390,730,1000,1400,2300,3600,5800,7100,49000,50000,50000
DELETE,/wishlist/00251bd1-280b-4a11-8cba-64c55d79f5b6,1,0,1471.6882290013018,1471.6882290013018,1471.6882290013018,1471.6882290013018,213.0,0.0016684955577083078,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/wishlist/00251bd1-280b-4a11-8cba-64c55d79f5b6,1,0,576.0912860059761,576.0912860059761,576.0912860059761,576.0912860059761,150.0,0.0016684955577083078,0.0,580,580,580,580,580,580,580,580,580,580,580
PUT,/wishlist/00251bd1-280b-4a11-8cba-64c55d79f5b6,1,0,506.92341400281293,506.92341400281293,506.92341400281293,506.92341400281293,113.0,0.0016684955577083078,0.0,510,510,510,510,510,510,510,510,510,510,510
DELETE,/wishlist/0025803d-fab8-407c-b75e-7052f4ae9a39,1,0,1141.8951119994745,1141.8951119994745,1141.8951119994745,1141.8951119994745,213.0,0.0016684955577083078,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/wishlist/0025803d-fab8-407c-b75e-7052f4ae9a39,1,0,130.36667900450993,130.36667900450993,130.36667900450993,130.36667900450993,150.0,0.0016684955577083078,0.0,130,130,130,130,130,130,130,130,130,130,130
PUT,/wishlist/0025803d-fab8-407c-b75e-7052f4ae9a39,1,0,2113.2250459995703,2113.2250459995703,2113.2250459995703,2113.2250459995703,113.0,0.0016684955577083078,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
DELETE,/wishlist/00473e2d-ae1f-43f7-8693-82425feb0bdc,1,0,129.39107100100955,129.39107100100955,129.39107100100955,129.39107100100955,205.0,0.0016684955577083078,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/wishlist/00473e2d-ae1f-43f7-8693-82425feb0bdc,1,1,3099.501238000812,3099.501238000812,3099.501238000812,3099.501238000812,31.0,0.0016684955577083078,0.0016684955577083078,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
PUT,/wishlist/00473e2d-ae1f-43f7-8693-82425feb0bdc,1,1,2792.814650994842,2792.814650994842,2792.814650994842,2792.814650994842,27.0,0.0016684955577083078,0.0016684955577083078,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
DELETE,/wishlist/0078a7f3-734b-4cf0-ba50-fb9ef3ac8ebb,1,0,34.95301300426945,34.95301300426945,34.95301300426945,34.95301300426945,213.0,0.0016684955577083078,0.0,35,35,35,35,35,35,35,35,35,35,35
