Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2446,249,890.0,1276.7966703773373,28.83273499992356,10533.179793999807,245.15494685200326,4.083192328931888,0.41566430494850376,890,1500,1800,2100,3000,3700,4300,4700,8000,11000,11000
POST,/auth/user/register,2460,148,1100.0,1589.2008199512245,35.55821100053436,15984.065419000217,269.0650406504065,4.106563012744254,0.24706151458786568,1100,1700,2100,2500,3600,4900,6200,7400,13000,16000,16000
GET,/products/product,2446,0,32,40.09316124570177,27.065835999565024,662.0613889999731,264.0,4.083192328931888,0.0,32,34,36,39,51,88,120,180,410,660,660
GET,/wishlist/wishlist,2399,148,130.0,424.2403966423516,33.54566999951203,8881.997485000284,187.34722801167152,4.00473360470466,0.24706151458786568,130,270,450,600,1200,1900,2700,3400,6800,8900,8900
POST,/wishlist/wishlist,2415,182,150.0,473.5835218733018,25.895450999996683,13366.850780000277,191.63643892339545,4.031442957633079,0.30381888956075376,150,280,480,630,1300,2100,3100,3900,11000,13000,13000
DELETE,/wishlist/wishlist/0007cb19-6b7b-493c-b4c5-7bcf61c9de32,1,0,40.363115000218386,40.363115000218386,40.363115000218386,40.363115000218386,213.0,0.0016693345580261196,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/wishlist/wishlist/0007cb19-6b7b-493c-b4c5-7bcf61c9de32,1,0,40.926337000200874,40.926337000200874,40.926337000200874,40.926337000200874,150.0,0.0016693345580261196,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/wishlist/wishlist/0007cb19-6b7b-493c-b4c5-7bcf61c9de32,1,0,41.89345400027378,41.89345400027378,41.89345400027378,41.89345400027378,113.0,0.0016693345580261196,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/wishlist/wishlist/00150a56-fa1a-451d-906a-c691b9069c9f,1,0,56.4864990001297,56.4864990001297,56.4864990001297,56.4864990001297,213.0,0.0016693345580261196,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/wishlist/wishlist/00150a56-fa1a-451d-906a-c691b9069c9f,1,0,95.14135300014459,95.14135300014459,95.14135300014459,95.14135300014459,150.0,0.0016693345580261196,0.0,95,95,95,95,95,95,95,95,95,95,95
PUT,/wishlist/wishlist/00150a56-fa1a-451d-906a-c691b9069c9f,1,0,193.49747899923386,193.49747899923386,193.49747899923386,193.49747899923386,113.0,0.0016693345580261196,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/wishlist/wishlist/001f3d2a-0060-4bf1-b2c2-d54ef99919d0,1,1,1432.767039999817,1432.767039999817,1432.767039999817,1432.767039999817,167.0,0.0016693345580261196,0.0016693345580261196,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/wishlist/wishlist/001f3d2a-0060-4bf1-b2c2-d54ef99919d0,1,1,1859.427632999541,1859.427632999541,1859.427632999541,1859.427632999541,27.0,0.0016693345580261196,0.0016693345580261196,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
PUT,/wishlist/wishlist/001f3d2a-0060-4bf1-b2c2-d54ef99919d0,1,0,159.52612899945962,159.52612899945962,159.52612899945962,159.52612899945962,113.0,0.0016693345580261196,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/wishlist/wishlist/008ceafb-5def-485c-8244-bae8c52bb451,1,0,428.2566889996815,428.2566889996815,428.2566889996815,428.2566889996815,213.0,0.0016693345580261196,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/wishlist/wishlist/008ceafb-5def-485c-8244-bae8c52bb451,1,0,63.61475700032315,63.61475700032315,63.61475700032315,63.61475700032315,150.0,0.0016693345580261196,0.0,64,64,64,64,64,64,64,64,64,64,64
PUT,/wishlist/wishlist/008ceafb-5def-485c-8244-bae8c52bb451,1,0,633.7132029993882,633.7132029993882,633.7132029993882,633.7132029993882,113.0,0.0016693345580261196,0.0,630,630,630,630,630,630,630,630,630,630,630
DELETE,/wishlist/wishlist/0092d531-0bd2-4c5b-ac37-f5dd300b32a7,1,0,129.9288410000372,129.9288410000372,129.9288410000372,129.9288410000372,213.0,0.0016693345580261196,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/wishlist/wishlist/0092d531-0bd2-4c5b-ac37-f5dd300b32a7,1,0,50.57309200037707,50.57309200037707,50.57309200037707,50.57309200037707,150.0,0.0016693345580261196,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/wishlist/wishlist/0092d531-0bd2-4c5b-ac37-f5dd300b32a7,1,0,346.1897540000791,346.1897540000791,346.1897540000791,346.1897540000791,113.0,0.0016693345580261196,0.0,350,350,350,350,350,350,350,350,350,350,350
DELETE,/wishlist/wishlist/009d431b-783c-4558-b8d6-c5ba45350315,1,0,154.31308900042495,154.31308900042495,154.31308900042495,154.31308900042495,213.0,0.0016693345580261196,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/wishlist/wishlist/009d431b-783c-4558-b8d6-c5ba45350315,1,0,1101.3941439996415,1101.3941439996415,1101.3941439996415,1101.3941439996415,150.0,0.0016693345580261196,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
PUT,/wishlist/wishlist/009d431b-783c-4558-b8d6-c5ba45350315,1,0,612.6081579996026,612.6081579996026,612.6081579996026,612.6081579996026,113.0,0.0016693345580261196,0.0,610,610,610,610,610,610,610,610,610,610,610
DELETE,/wishlist/wishlist/01137687-5287-43c9-8b02-183a57e26d6f,1,0,393.22182399973826,393.22182399973826,393.22182399973826,393.22182399973826,213.0,0.0016693345580261196,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/wishlist/wishlist/01137687-5287-43c9-8b02-183a57e26d6f,1,1,305.8973919996788,305.8973919996788,305.8973919996788,305.8973919996788,31.0,0.0016693345580261196,0.0016693345580261196,310,310,310,310,310,310,310,310,310,310,310
PUT,/wishlist/wishlist/01137687-5287-43c9-8b02-183a57e26d6f,1,0,579.1360129996974,579.1360129996974,579.1360129996974,579.1360129996974,113.0,0.0016693345580261196,0.0,580,580,580,580,580,580,580,580,580,580,580
DELETE,/wishlist/wishlist/011c4528-a252-45b6-bd36-ac44cd48e611,1,0,75.32637599979353,75.32637599979353,75.32637599979353,75.32637599979353,213.0,0.0016693345580261196,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/wishlist/wishlist/011c4528-a252-45b6-bd36-ac44cd48e611,1,0,41.2918179999906,41.2918179999906,41.2918179999906,41.2918179999906,150.0,0.0016693345580261196,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/wishlist/wishlist/011c4528-a252-45b6-bd36-ac44cd48e611,1,0,39.41819400006352,39.41819400006352,39.41819400006352,39.41819400006352,113.0,0.0016693345580261196,0.0,39,39,39,39,39,39,39,39,39,39,39
