Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,952,225,400.0,3966.3982472415814,2.2469350005849265,27961.991888994817,201.60504201680672,1.6142339301005457,0.381515372135108,400,1100,2700,14000,16000,16000,22000,24000,28000,28000,28000
POST,/user/login,967,327,530.0,3129.7733987311885,9.340201002487447,23136.708574005752,182.36194415718717,1.6396682882428864,0.5544690075030236,530,870,1200,1900,16000,16000,18000,20000,23000,23000,23000
POST,/user/register,988,323,850.0,3940.8036320516285,2.6324619975639507,28089.187443998526,191.3512145748988,1.675276389642163,0.5476865119983995,860,1500,2400,9700,16000,16000,20000,24000,28000,28000,28000
GET,/wishlist,818,159,86,2010.669058302024,37.28406300069764,27649.8707560022,158.59290953545232,1.387020330695637,0.26960419630880966,87,270,340,550,14000,16000,17000,20000,28000,28000,28000
POST,/wishlist,825,178,120.0,2311.3160031259135,7.490267002140172,26706.02989100007,162.50424242424242,1.3988896978287293,0.3018210499557743,120,350,610,900,14000,16000,19000,21000,27000,27000,27000
DELETE,/wishlist/00369fe5-07b5-4784-9b41-ae061fe940d3,1,0,42.57430400321027,42.57430400321027,42.57430400321027,42.57430400321027,213.0,0.0016956238761560354,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/wishlist/00369fe5-07b5-4784-9b41-ae061fe940d3,1,0,48.617617998388596,48.617617998388596,48.617617998388596,48.617617998388596,150.0,0.0016956238761560354,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/wishlist/00369fe5-07b5-4784-9b41-ae061fe940d3,1,0,49.9532329995418,49.9532329995418,49.9532329995418,49.9532329995418,113.0,0.0016956238761560354,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/wishlist/006a9450-a639-4ccd-a735-b891d9417c32,2,1,80,7953.79390800008,79.87088200025028,15827.716933999909,106.5,0.0033912477523120707,0.0016956238761560354,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/wishlist/006a9450-a639-4ccd-a735-b891d9417c32,2,1,124.08521099860081,6939.363518500613,124.08521099860081,13754.641826002626,75.0,0.0033912477523120707,0.0016956238761560354,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
PUT,/wishlist/006a9450-a639-4ccd-a735-b891d9417c32,2,1,160.0,7994.002166004066,158.33028600172838,15829.674046006403,56.5,0.0033912477523120707,0.0016956238761560354,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
DELETE,/wishlist/0095ccf0-d373-4283-8547-1b0d34ff8b84,1,0,45.1554009996471,45.1554009996471,45.1554009996471,45.1554009996471,213.0,0.0016956238761560354,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/wishlist/0095ccf0-d373-4283-8547-1b0d34ff8b84,1,0,110.96684400399681,110.96684400399681,110.96684400399681,110.96684400399681,150.0,0.0016956238761560354,0.0,110,110,110,110,110,110,110,110,110,110,110
PUT,/wishlist/0095ccf0-d373-4283-8547-1b0d34ff8b84,1,0,41.426292998949066,41.426292998949066,41.426292998949066,41.426292998949066,113.0,0.0016956238761560354,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/wishlist/017f8859-33d7-422a-8613-33c9ec0c21ea,1,1,527.6714710053056,527.6714710053056,527.6714710053056,527.6714710053056,167.0,0.0016956238761560354,0.0016956238761560354,530,530,530,530,530,530,530,530,530,530,530
GET,/wishlist/017f8859-33d7-422a-8613-33c9ec0c21ea,2,2,240.0,6975.55793599895,235.20738200022606,13715.908489997673,13.5,0.0033912477523120707,0.0033912477523120707,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
PUT,/wishlist/017f8859-33d7-422a-8613-33c9ec0c21ea,2,1,294.5388020016253,8061.9967074999295,294.5388020016253,15829.454612998234,56.5,0.0033912477523120707,0.0016956238761560354,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
DELETE,/wishlist/0322a8f8-15d9-4ed2-8a54-eadceaa5e740,1,0,161.10153000045102,161.10153000045102,161.10153000045102,161.10153000045102,213.0,0.0016956238761560354,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/wishlist/0322a8f8-15d9-4ed2-8a54-eadceaa5e740,1,0,45.85125999437878,45.85125999437878,45.85125999437878,45.85125999437878,150.0,0.0016956238761560354,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/wishlist/0322a8f8-15d9-4ed2-8a54-eadceaa5e740,1,0,81.15642500342801,81.15642500342801,81.15642500342801,81.15642500342801,113.0,0.0016956238761560354,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/wishlist/03e9b453-2ccf-4980-b2e1-ece5f127a276,1,1,180.1999670060468,180.1999670060468,180.1999670060468,180.1999670060468,167.0,0.0016956238761560354,0.0016956238761560354,180,180,180,180,180,180,180,180,180,180,180
GET,/wishlist/03e9b453-2ccf-4980-b2e1-ece5f127a276,1,1,1285.447155998554,1285.447155998554,1285.447155998554,1285.447155998554,27.0,0.0016956238761560354,0.0016956238761560354,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
PUT,/wishlist/03e9b453-2ccf-4980-b2e1-ece5f127a276,1,0,39.58930900262203,39.58930900262203,39.58930900262203,39.58930900262203,113.0,0.0016956238761560354,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/wishlist/045e5c5f-2749-48c4-9abe-a1af627a96a6,1,0,42.74441300367471,42.74441300367471,42.74441300367471,42.74441300367471,213.0,0.0016956238761560354,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/wishlist/045e5c5f-2749-48c4-9abe-a1af627a96a6,1,0,40.861337998649105,40.861337998649105,40.861337998649105,40.861337998649105,150.0,0.0016956238761560354,0.0,41,41,41,41,41,41,41,41,41,41,41
