Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,1364,185,130.0,2054.0999750359024,2.668585002538748,25150.135971001873,12.965542521994134,2.2773337361035804,0.3088759099553976,130,390,470,910,9700,16000,18000,20000,25000,25000,25000
POST,/user/login,1371,552,450.0,1574.0184390204042,10.329033997550141,21004.848436998145,175.75565280816923,2.2890209326964874,0.9216189313263756,450,790,1100,1400,2600,13000,16000,17000,21000,21000,21000
POST,/user/register,1381,530,730.0,2490.251633094958,3.9030819971230812,21769.130863998726,186.45257060101375,2.3057169278292116,0.8848877420343824,730,1300,2000,2600,7100,16000,17000,19000,21000,22000,22000
GET,/wishlist,1298,438,100.0,1279.6071439592645,39.84479799692053,24891.215955001826,132.4568567026194,2.1671401682276006,0.7312845868133198,100,160,300,400,1400,15000,17000,17000,25000,25000,25000
POST,/wishlist,1313,474,130.0,1890.3624894926445,6.226969002455007,24758.7069029978,137.88271134805788,2.1921841609266868,0.7913901692911269,130,390,620,890,5900,16000,17000,20000,21000,25000,25000
DELETE,/wishlist/0096f88c-2f6c-4dc9-a8f1-394b2fe11983,1,0,87.5840039952891,87.5840039952891,87.5840039952891,87.5840039952891,205.0,0.0016695995132724195,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/wishlist/0096f88c-2f6c-4dc9-a8f1-394b2fe11983,1,1,52.14346299908357,52.14346299908357,52.14346299908357,52.14346299908357,31.0,0.0016695995132724195,0.0016695995132724195,52,52,52,52,52,52,52,52,52,52,52
PUT,/wishlist/0096f88c-2f6c-4dc9-a8f1-394b2fe11983,1,1,160.42649400333175,160.42649400333175,160.42649400333175,160.42649400333175,27.0,0.0016695995132724195,0.0016695995132724195,160,160,160,160,160,160,160,160,160,160,160
DELETE,/wishlist/00f847d5-6601-48ab-8e38-2b0b6183b318,1,0,56.444607995217666,56.444607995217666,56.444607995217666,56.444607995217666,213.0,0.0016695995132724195,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/wishlist/00f847d5-6601-48ab-8e38-2b0b6183b318,1,1,54.76775900024222,54.76775900024222,54.76775900024222,54.76775900024222,31.0,0.0016695995132724195,0.0016695995132724195,55,55,55,55,55,55,55,55,55,55,55
PUT,/wishlist/00f847d5-6601-48ab-8e38-2b0b6183b318,1,0,95.36373499577167,95.36373499577167,95.36373499577167,95.36373499577167,113.0,0.0016695995132724195,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/wishlist/0101115a-1a99-4f39-b2d1-4ba0f2574b1a,1,0,346.33615300117526,346.33615300117526,346.33615300117526,346.33615300117526,213.0,0.0016695995132724195,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/wishlist/0101115a-1a99-4f39-b2d1-4ba0f2574b1a,1,1,74.61503200465813,74.61503200465813,74.61503200465813,74.61503200465813,27.0,0.0016695995132724195,0.0016695995132724195,75,75,75,75,75,75,75,75,75,75,75
PUT,/wishlist/0101115a-1a99-4f39-b2d1-4ba0f2574b1a,1,0,98.51653500663815,98.51653500663815,98.51653500663815,98.51653500663815,113.0,0.0016695995132724195,0.0,99,99,99,99,99,99,99,99,99,99,99
DELETE,/wishlist/01b6c954-8785-46bc-9eff-cbe537cf7059,1,0,55.550058001244906,55.550058001244906,55.550058001244906,55.550058001244906,213.0,0.0016695995132724195,0.0,56,56,56,56,56,56,56,56,56,56,56
