Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,2342,7,53,78.79385095089545,12.459339999622898,1158.4640009996292,263.2109308283518,3.9066974757482744,0.011676721746472213,53,63,72,87,150,190,300,360,650,1200,1200
POST,/user/login,2343,183,990.0,1343.718032184362,30.887908000295283,20898.54130099957,248.94323516858728,3.908365578854913,0.3052628685149164,990,1500,1800,2100,2800,3800,4900,6300,8400,21000,21000
POST,/user/register,2355,152,1200.0,1980.9775930505245,1.5513829994233674,21210.716551999212,265.8976645435244,3.92838281613458,0.2535516722091109,1200,1900,2400,2900,4600,6900,9700,13000,15000,21000,21000
GET,/wishlist,2314,128,140.0,426.71087666595724,31.787179999810178,20332.933605000107,187.28435609334485,3.8599905887623858,0.2135171976497776,140,280,410,560,1000,1500,2800,4100,16000,20000,20000
POST,/wishlist,2322,156,160.0,446.99834344356856,2.9046480003671604,22735.75394299951,192.86692506459949,3.873335413615497,0.26022408463566643,160,310,450,570,1100,1600,2800,4200,15000,23000,23000
DELETE,/wishlist/0010a7a1-0b6a-4673-a5d3-75339851ed4c,1,0,42.62494599970523,42.62494599970523,42.62494599970523,42.62494599970523,213.0,0.0016681031066388876,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/wishlist/0010a7a1-0b6a-4673-a5d3-75339851ed4c,1,0,45.51398700004938,45.51398700004938,45.51398700004938,45.51398700004938,150.0,0.0016681031066388876,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/wishlist/0010a7a1-0b6a-4673-a5d3-75339851ed4c,1,0,109.40314999970724,109.40314999970724,109.40314999970724,109.40314999970724,113.0,0.0016681031066388876,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/wishlist/001646db-4596-433d-a679-7632da45a2fb,1,0,40.27715400025045,40.27715400025045,40.27715400025045,40.27715400025045,213.0,0.0016681031066388876,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/wishlist/001646db-4596-433d-a679-7632da45a2fb,1,0,170.85904100076732,170.85904100076732,170.85904100076732,170.85904100076732,150.0,0.0016681031066388876,0.0,170,170,170,170,170,170,170,170,170,170,170
