Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2668,199,1800.0,2748.5451336094466,28.55656100109627,14546.380091999708,251.27998500749626,4.4503290800391175,0.3319398376790796,1800,3200,4100,4600,6600,9000,11000,12000,14000,15000,15000
POST,/auth/user/register,2715,126,1800.0,4244.567140948797,40.654543000528065,29259.487127000284,272.5602209944751,4.528726931149252,0.210172962550573,1800,4400,6000,7200,11000,17000,22000,25000,29000,29000,29000
GET,/products/product,2668,0,30,35.45824802137228,26.061054999445332,606.4317959999244,264.0,4.4503290800391175,0.0,30,31,33,34,44,53,92,140,530,610,610
GET,/wishlist/wishlist,2614,117,290.0,860.9849808745283,33.27127800002927,26582.639520000157,193.8611323641928,4.3602549532317285,0.19516060808267494,290,650,1000,1300,2200,3500,5800,6700,16000,27000,27000
POST,/wishlist/wishlist,2629,103,300.0,879.1337887200393,33.939806000489625,19793.924641000558,198.0262457208064,4.3852755440115585,0.17180805668816682,300,640,1000,1300,2300,3700,6000,7300,13000,20000,20000
DELETE,/wishlist/wishlist/000229dc-bb7b-48dd-ae8d-006fa05eeeaf,1,0,610.9720750009728,610.9720750009728,610.9720750009728,610.9720750009728,213.0,0.0016680393853220079,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/wishlist/wishlist/000229dc-bb7b-48dd-ae8d-006fa05eeeaf,1,0,103.37413899833336,103.37413899833336,103.37413899833336,103.37413899833336,150.0,0.0016680393853220079,0.0,100,100,100,100,100,100,100,100,100,100,100
PUT,/wishlist/wishlist/000229dc-bb7b-48dd-ae8d-006fa05eeeaf,1,0,40.31233099885867,40.31233099885867,40.31233099885867,40.31233099885867,113.0,0.0016680393853220079,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/wishlist/wishlist/00034f23-d3a5-431e-9471-5e4462537aec,2,1,90.07405299962556,267.5779779997356,90.07405299962556,445.0819029998456,122.5,0.0033360787706440157,0.0016680393853220079,450,450,450,450,450,450,450,450,450,450,450
GET,/wishlist/wishlist/00034f23-d3a5-431e-9471-5e4462537aec,2,1,1700.0,15273.742876000142,1657.0357769996917,28890.449975000593,88.5,0.0033360787706440157,0.0016680393853220079,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
PUT,/wishlist/wishlist/00034f23-d3a5-431e-9471-5e4462537aec,2,0,54.41461600003095,173.60420749992045,54.41461600003095,292.79379899980995,56.5,0.0033360787706440157,0.0,290,290,290,290,290,290,290,290,290,290,290
DELETE,/wishlist/wishlist/001b3b51-0ed9-46f7-bcce-85b48de0268d,1,0,68.50700299946766,68.50700299946766,68.50700299946766,68.50700299946766,213.0,0.0016680393853220079,0.0,69,69,69,69,69,69,69,69,69,69,69
