Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2630,269,2200.0,2502.524075415639,19.041006002225913,13344.06383699752,244.8825095057034,4.3887911819508485,0.4488915695607522,2200,3100,3600,3900,4900,5900,7000,7700,11000,13000,13000
POST,/auth/user/register,2658,175,3600.0,4169.813843622628,10.070079999422887,23707.95878199715,267.6527464258841,4.435515954990629,0.29202983149863065,3600,5200,6200,6900,8700,11000,12000,14000,23000,24000,24000
GET,/products/product,2630,0,25,29.690816297321508,20.149164000031305,617.2289370006183,264.0,4.3887911819508485,0.0,25,27,28,30,36,45,92,140,220,620,620
GET,/wishlist/wishlist,2571,130,500.0,939.4012027568868,29.992061001394177,24113.61361500167,189.4344612991054,4.290335410188454,0.2169364462561256,500,870,1200,1400,2200,3400,5000,6500,13000,24000,24000
POST,/wishlist/wishlist,2584,170,540.0,967.5187195839654,29.86038000017288,27126.770659000613,193.28947368421052,4.312029054814066,0.2836861220272412,540,940,1300,1500,2300,3400,4900,6000,11000,27000,27000
DELETE,/wishlist/wishlist/0008cba4-b284-41d5-a892-a0736f394485,1,0,1296.8734690002748,1296.8734690002748,1296.8734690002748,1296.8734690002748,213.0,0.0016687418942778892,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/wishlist/wishlist/0008cba4-b284-41d5-a892-a0736f394485,1,0,347.61585000160267,347.61585000160267,347.61585000160267,347.61585000160267,150.0,0.0016687418942778892,0.0,350,350,350,350,350,350,350,350,350,350,350
PUT,/wishlist/wishlist/0008cba4-b284-41d5-a892-a0736f394485,1,0,2121.0818360013945,2121.0818360013945,2121.0818360013945,2121.0818360013945,113.0,0.0016687418942778892,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
DELETE,/wishlist/wishlist/00096109-b904-4303-b523-38f437a1dce6,1,1,1148.2502489998296,1148.2502489998296,1148.2502489998296,1148.2502489998296,167.0,0.0016687418942778892,0.0016687418942778892,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/wishlist/wishlist/00096109-b904-4303-b523-38f437a1dce6,1,1,2193.2406939995417,2193.2406939995417,2193.2406939995417,2193.2406939995417,27.0,0.0016687418942778892,0.0016687418942778892,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
PUT,/wishlist/wishlist/00096109-b904-4303-b523-38f437a1dce6,1,0,693.8094969991653,693.8094969991653,693.8094969991653,693.8094969991653,113.0,0.0016687418942778892,0.0,690,690,690,690,690,690,690,690,690,690,690
DELETE,/wishlist/wishlist/001e49a7-d931-4228-8781-006bcf994244,1,1,1229.703860997688,1229.703860997688,1229.703860997688,1229.703860997688,27.0,0.0016687418942778892,0.0016687418942778892,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
