Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,1101,239,130.0,4922.495498969918,1.978860000235727,70193.74103399969,206.69209809264305,1.8372123956041746,0.3988135899631224,130,540,2300,10000,19000,27000,30000,45000,70000,70000,70000
POST,/user/login,1115,181,380.0,2191.620525129209,25.439160999667365,75002.72862400016,226.1291479820628,1.860573861125027,0.30203037566244834,380,570,690,800,3300,13000,27000,29000,53000,75000,75000
POST,/user/register,1127,183,580.0,4136.712195244905,5.401603997597704,70184.82361799761,235.9041703637977,1.8805979744286148,0.30536772787971295,580,830,1300,2500,14000,26000,33000,40000,70000,70000,70000
GET,/wishlist,1016,81,43,1412.2726369557438,31.677291000960395,70180.92507099936,175.60531496062993,1.695374926370428,0.1351627647992172,43,64,100,120,470,11000,22000,27000,66000,70000,70000
POST,/wishlist,1023,147,85,3545.1767628543416,33.03963100188412,70184.3892600009,175.9384164222874,1.7070556591308543,0.24529538796894976,85,140,300,800,13000,26000,34000,45000,70000,70000,70000
DELETE,/wishlist/001ceafe-279c-4698-9b8b-edec937335d2,1,0,82.82883900028537,82.82883900028537,82.82883900028537,82.82883900028537,213.0,0.0016686761086323113,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/wishlist/001ceafe-279c-4698-9b8b-edec937335d2,1,0,38.18845199930365,38.18845199930365,38.18845199930365,38.18845199930365,150.0,0.0016686761086323113,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/wishlist/001ceafe-279c-4698-9b8b-edec937335d2,1,0,141.85012400048436,141.85012400048436,141.85012400048436,141.85012400048436,113.0,0.0016686761086323113,0.0,140,140,140,140,140,140,140,140,140,140,140
DELETE,/wishlist/00502317-f0e5-41eb-9d74-5902e3b2a096,1,0,71.74660399687127,71.74660399687127,71.74660399687127,71.74660399687127,213.0,0.0016686761086323113,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/wishlist/00502317-f0e5-41eb-9d74-5902e3b2a096,1,0,36.347354001918575,36.347354001918575,36.347354001918575,36.347354001918575,150.0,0.0016686761086323113,0.0,36,36,36,36,36,36,36,36,36,36,36
PUT,/wishlist/00502317-f0e5-41eb-9d74-5902e3b2a096,1,0,81.799958999909,81.799958999909,81.799958999909,81.799958999909,113.0,0.0016686761086323113,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/wishlist/00d1764e-e37e-43d3-8c43-41fd284b7dde,2,1,37.30983700006618,43.02651600119134,37.30983700006618,48.7431950023165,122.5,0.0033373522172646226,0.0016686761086323113,49,49,49,49,49,49,49,49,49,49,49
GET,/wishlist/00d1764e-e37e-43d3-8c43-41fd284b7dde,2,1,40,70.82514599824208,39.76521499862429,101.88507699785987,90.5,0.0033373522172646226,0.0016686761086323113,100,100,100,100,100,100,100,100,100,100,100
PUT,/wishlist/00d1764e-e37e-43d3-8c43-41fd284b7dde,2,0,35.40489300212357,37.2194905012293,35.40489300212357,39.03408800033503,56.5,0.0033373522172646226,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/wishlist/011a31ba-aba6-4786-95f6-276096eb44d2,1,0,38.78668500328786,38.78668500328786,38.78668500328786,38.78668500328786,213.0,0.0016686761086323113,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/wishlist/011a31ba-aba6-4786-95f6-276096eb44d2,1,0,128.57973200152628,128.57973200152628,128.57973200152628,128.57973200152628,150.0,0.0016686761086323113,0.0,130,130,130,130,130,130,130,130,130,130,130
PUT,/wishlist/011a31ba-aba6-4786-95f6-276096eb44d2,1,0,83.56641399950604,83.56641399950604,83.56641399950604,83.56641399950604,113.0,0.0016686761086323113,0.0,84,84,84,84,84,84,84,84,84,84,84
DELETE,/wishlist/01291e08-30b6-45bb-9c29-752e441feeca,1,0,61.60170700240997,61.60170700240997,61.60170700240997,61.60170700240997,213.0,0.0016686761086323113,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/wishlist/01291e08-30b6-45bb-9c29-752e441feeca,1,0,45.5459709992283,45.5459709992283,45.5459709992283,45.5459709992283,150.0,0.0016686761086323113,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/wishlist/01291e08-30b6-45bb-9c29-752e441feeca,1,0,80.09196599959978,80.09196599959978,80.09196599959978,80.09196599959978,113.0,0.0016686761086323113,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/wishlist/01b704c2-6b41-46aa-a8cd-81c91a81c295,1,0,37.99299900128972,37.99299900128972,37.99299900128972,37.99299900128972,213.0,0.0016686761086323113,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/wishlist/01b704c2-6b41-46aa-a8cd-81c91a81c295,1,0,34.362504000455374,34.362504000455374,34.362504000455374,34.362504000455374,150.0,0.0016686761086323113,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/wishlist/01b704c2-6b41-46aa-a8cd-81c91a81c295,1,0,94.54490099960822,94.54490099960822,94.54490099960822,94.54490099960822,113.0,0.0016686761086323113,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/wishlist/01ce5005-fe09-48c7-a70b-7ba810096c7b,1,0,38.10776899990742,38.10776899990742,38.10776899990742,38.10776899990742,205.0,0.0016686761086323113,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/wishlist/01ce5005-fe09-48c7-a70b-7ba810096c7b,1,0,70.24677300069015,70.24677300069015,70.24677300069015,70.24677300069015,150.0,0.0016686761086323113,0.0,70,70,70,70,70,70,70,70,70,70,70
PUT,/wishlist/01ce5005-fe09-48c7-a70b-7ba810096c7b,1,1,95.991308997327,95.991308997327,95.991308997327,95.991308997327,27.0,0.0016686761086323113,0.0016686761086323113,96,96,96,96,96,96,96,96,96,96,96
DELETE,/wishlist/01e844a9-1448-4831-a8fe-33119b01f5c5,1,0,38.967435000813566,38.967435000813566,38.967435000813566,38.967435000813566,213.0,0.0016686761086323113,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/wishlist/01e844a9-1448-4831-a8fe-33119b01f5c5,1,0,37.80557199934265,37.80557199934265,37.80557199934265,37.80557199934265,150.0,0.0016686761086323113,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/wishlist/01e844a9-1448-4831-a8fe-33119b01f5c5,1,0,36.8142280021857,36.8142280021857,36.8142280021857,36.8142280021857,113.0,0.0016686761086323113,0.0,37,37,37,37,37,37,37,37,37,37,37
DELETE,/wishlist/02056892-90e5-4b57-8f98-074adda22047,1,0,38.275824997981545,38.275824997981545,38.275824997981545,38.275824997981545,213.0,0.0016686761086323113,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/wishlist/02056892-90e5-4b57-8f98-074adda22047,1,0,40.922830001363764,40.922830001363764,40.922830001363764,40.922830001363764,150.0,0.0016686761086323113,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/wishlist/02056892-90e5-4b57-8f98-074adda22047,1,0,228.2702070006053,228.2702070006053,228.2702070006053,228.2702070006053,113.0,0.0016686761086323113,0.0,230,230,230,230,230,230,230,230,230,230,230
