Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,1953,152,100.0,2296.1164783133595,1.8574259993329179,45011.36828000017,243.4531490015361,3.2609692468597276,0.25379791373409044,100,290,520,750,5900,20000,25000,28000,45000,45000,45000
POST,/user/login,1965,207,500.0,1184.7390070788672,31.439780999789946,40845.00240700072,241.81882951653944,3.2810059242597873,0.34563268515103107,500,720,910,1100,1600,2100,14000,23000,37000,41000,41000
POST,/user/register,1976,196,740.0,2401.8880219863313,1.183742999273818,45014.44617999914,254.2419028340081,3.2993728785431755,0.32726573086764293,740,1100,1400,1700,3100,18000,24000,28000,45000,45000,45000
GET,/wishlist,1916,71,62,462.6841218522781,32.773157001429354,37469.18782299872,189.9248434237996,3.1991894915428767,0.11855034128368698,62,99,120,150,260,480,2600,20000,35000,37000,37000
POST,/wishlist,1923,140,98,1388.9916753088823,33.374201999322395,40863.384437001514,190.83359334373375,3.210877553359578,0.23376123633403068,98,160,260,350,930,12000,23000,27000,41000,41000,41000
DELETE,/wishlist/00044b4d-f69d-4257-872d-4a78588cbefb,1,0,38.05581800043001,38.05581800043001,38.05581800043001,38.05581800043001,213.0,0.0016697231166716475,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/wishlist/00044b4d-f69d-4257-872d-4a78588cbefb,1,0,52.92895000093267,52.92895000093267,52.92895000093267,52.92895000093267,150.0,0.0016697231166716475,0.0,53,53,53,53,53,53,53,53,53,53,53
PUT,/wishlist/00044b4d-f69d-4257-872d-4a78588cbefb,1,0,192.72051100051613,192.72051100051613,192.72051100051613,192.72051100051613,113.0,0.0016697231166716475,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/wishlist/002ccacf-1647-4e4a-8fec-648211f66d2d,1,0,63.68251200001396,63.68251200001396,63.68251200001396,63.68251200001396,213.0,0.0016697231166716475,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/wishlist/002ccacf-1647-4e4a-8fec-648211f66d2d,1,0,44.02118299913127,44.02118299913127,44.02118299913127,44.02118299913127,150.0,0.0016697231166716475,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/wishlist/002ccacf-1647-4e4a-8fec-648211f66d2d,1,0,38.820813000711496,38.820813000711496,38.820813000711496,38.820813000711496,113.0,0.0016697231166716475,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/wishlist/0074c406-c2bd-4842-ba26-06a20c713a2d,1,0,73.9385430006223,73.9385430006223,73.9385430006223,73.9385430006223,205.0,0.0016697231166716475,0.0,74,74,74,74,74,74,74,74,74,74,74
GET,/wishlist/0074c406-c2bd-4842-ba26-06a20c713a2d,1,0,378.3091229997808,378.3091229997808,378.3091229997808,378.3091229997808,150.0,0.0016697231166716475,0.0,380,380,380,380,380,380,380,380,380,380,380
PUT,/wishlist/0074c406-c2bd-4842-ba26-06a20c713a2d,1,1,185.6047210003453,185.6047210003453,185.6047210003453,185.6047210003453,27.0,0.0016697231166716475,0.0016697231166716475,190,190,190,190,190,190,190,190,190,190,190
DELETE,/wishlist/007d105b-ccb1-41e2-af38-4532d2a4ab16,1,0,123.81817099958425,123.81817099958425,123.81817099958425,123.81817099958425,213.0,0.0016697231166716475,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/wishlist/007d105b-ccb1-41e2-af38-4532d2a4ab16,1,0,277.7901480003493,277.7901480003493,277.7901480003493,277.7901480003493,150.0,0.0016697231166716475,0.0,280,280,280,280,280,280,280,280,280,280,280
PUT,/wishlist/007d105b-ccb1-41e2-af38-4532d2a4ab16,1,0,332.2905320001155,332.2905320001155,332.2905320001155,332.2905320001155,113.0,0.0016697231166716475,0.0,330,330,330,330,330,330,330,330,330,330,330
DELETE,/wishlist/00a27950-c5d3-42e1-93f0-04beebde6456,2,1,38,61.59287500031496,37.72684199975629,85.45890800087363,122.5,0.003339446233343295,0.0016697231166716475,85,85,85,85,85,85,85,85,85,85,85
GET,/wishlist/00a27950-c5d3-42e1-93f0-04beebde6456,2,1,40,45.827405499949236,39.65537200019753,51.99943899970094,90.5,0.003339446233343295,0.0016697231166716475,52,52,52,52,52,52,52,52,52,52,52
PUT,/wishlist/00a27950-c5d3-42e1-93f0-04beebde6456,2,0,35.15197900014755,38.02825149978162,35.15197900014755,40.90452399941569,56.5,0.003339446233343295,0.0,41,41,41,41,41,41,41,41,41,41,41
