Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,968,239,170.0,5140.508748598124,2.700926997931674,32555.566557999555,198.8181818181818,1.6149311220399152,0.3987278286854749,170,990,12000,15000,18000,24000,28000,29000,33000,33000,33000
POST,/user/login,996,228,360.0,2978.565334989928,27.052802997786785,35914.58998300004,208.79317269076304,1.6616440057352846,0.38037633866229403,360,430,610,780,15000,18000,27000,30000,36000,36000,36000
POST,/user/register,1008,239,540.0,5132.297137355125,1.9065419983235188,53818.039171001146,214.80853174603175,1.6816638130333,0.3987278286854749,540,1000,5400,13000,19000,24000,29000,30000,54000,54000,54000
GET,/wishlist,860,99,42,2064.3541387267555,31.53849600130343,32560.140028002934,165.58023255813953,1.4347528563577758,0.16516341020862768,43,76,110,140,12000,17000,24000,28000,33000,33000,33000
POST,/wishlist,873,172,92,3897.6691666025094,8.2289630008745,32556.596010999783,165.10538373424973,1.4564409809306258,0.28695057127155515,92,210,710,4200,18000,24000,28000,30000,33000,33000,33000
DELETE,/wishlist/00078a57-6df3-4924-8430-598a4872c47c,1,0,104.6324499984621,104.6324499984621,104.6324499984621,104.6324499984621,213.0,0.001668317274834623,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/wishlist/00078a57-6df3-4924-8430-598a4872c47c,1,0,39.74468399974285,39.74468399974285,39.74468399974285,39.74468399974285,150.0,0.001668317274834623,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/wishlist/00078a57-6df3-4924-8430-598a4872c47c,1,0,159.52742200170178,159.52742200170178,159.52742200170178,159.52742200170178,113.0,0.001668317274834623,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/wishlist/0007cc67-1daf-4922-9e65-e0845f36c67e,1,0,59.66279700078303,59.66279700078303,59.66279700078303,59.66279700078303,213.0,0.001668317274834623,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/wishlist/0007cc67-1daf-4922-9e65-e0845f36c67e,1,0,41.92051599966362,41.92051599966362,41.92051599966362,41.92051599966362,150.0,0.001668317274834623,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/wishlist/0007cc67-1daf-4922-9e65-e0845f36c67e,1,0,35.18040599738015,35.18040599738015,35.18040599738015,35.18040599738015,113.0,0.001668317274834623,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/wishlist/00b8b31b-b996-4847-a04e-408ae85d9128,1,0,39.04570099984994,39.04570099984994,39.04570099984994,39.04570099984994,213.0,0.001668317274834623,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/wishlist/00b8b31b-b996-4847-a04e-408ae85d9128,1,0,36.28336000110721,36.28336000110721,36.28336000110721,36.28336000110721,150.0,0.001668317274834623,0.0,36,36,36,36,36,36,36,36,36,36,36
PUT,/wishlist/00b8b31b-b996-4847-a04e-408ae85d9128,1,0,96.87305500119692,96.87305500119692,96.87305500119692,96.87305500119692,113.0,0.001668317274834623,0.0,97,97,97,97,97,97,97,97,97,97,97
DELETE,/wishlist/013f38bc-5997-4b1f-8dbb-f6552d5c9398,1,0,463.9205919993401,463.9205919993401,463.9205919993401,463.9205919993401,213.0,0.001668317274834623,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/wishlist/013f38bc-5997-4b1f-8dbb-f6552d5c9398,1,0,47.872952000034275,47.872952000034275,47.872952000034275,47.872952000034275,150.0,0.001668317274834623,0.0,48,48,48,48,48,48,48,48,48,48,48
PUT,/wishlist/013f38bc-5997-4b1f-8dbb-f6552d5c9398,1,0,35.88675100036198,35.88675100036198,35.88675100036198,35.88675100036198,113.0,0.001668317274834623,0.0,36,36,36,36,36,36,36,36,36,36,36
DELETE,/wishlist/01c3f5e0-c067-44e5-92a8-b2cf4a62b8b9,1,0,39.956949000043096,39.956949000043096,39.956949000043096,39.956949000043096,213.0,0.001668317274834623,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/wishlist/01c3f5e0-c067-44e5-92a8-b2cf4a62b8b9,1,0,586.9605690022581,586.9605690022581,586.9605690022581,586.9605690022581,150.0,0.001668317274834623,0.0,590,590,590,590,590,590,590,590,590,590,590
PUT,/wishlist/01c3f5e0-c067-44e5-92a8-b2cf4a62b8b9,1,0,39.50917399924947,39.50917399924947,39.50917399924947,39.50917399924947,113.0,0.001668317274834623,0.0,40,40,40,40,40,40,40,40,40,40,40
