Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,2458,389,120.0,3093.515257300224,4.534882995358203,21939.75525499991,222.21969080553296,4.100325921129302,0.6489124423593566,120,380,1400,3800,16000,17000,18000,19000,21000,22000,22000
POST,/user/login,2523,558,2700.0,4244.029424696705,5.881031000171788,21744.778474996565,212.7938961553706,4.208756020752331,0.9308307013792314,2700,5400,6600,7300,9700,14000,17000,18000,20000,22000,22000
POST,/user/register,2561,538,7100.0,8156.75129873999,5.632469998090528,35644.387453998206,224.03553299492387,4.272145925147332,0.8974675938029149,7100,12000,15000,16000,18000,19000,23000,26000,32000,36000,36000
GET,/wishlist,2210,272,470.0,2491.246721154743,32.405562000349164,38705.74019399646,163.4257918552036,3.686623387182977,0.4537382630379049,470,1200,2200,3400,7600,16000,17000,18000,27000,39000,39000
POST,/wishlist,2265,485,870.0,3887.1921612679894,6.628096998610999,35840.5604629952,162.1169977924945,3.778371933017848,0.809055358725676,870,2400,4600,6900,15000,17000,18000,19000,34000,36000,36000
DELETE,/wishlist/002ad5a7-8a8a-4b00-a171-7fa76d41788e,1,0,643.5814009964815,643.5814009964815,643.5814009964815,643.5814009964815,213.0,0.0016681553788158267,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/wishlist/002ad5a7-8a8a-4b00-a171-7fa76d41788e,1,0,371.6874339952483,371.6874339952483,371.6874339952483,371.6874339952483,150.0,0.0016681553788158267,0.0,370,370,370,370,370,370,370,370,370,370,370
PUT,/wishlist/002ad5a7-8a8a-4b00-a171-7fa76d41788e,1,0,596.7829159999383,596.7829159999383,596.7829159999383,596.7829159999383,113.0,0.0016681553788158267,0.0,600,600,600,600,600,600,600,600,600,600,600
DELETE,/wishlist/002af673-3007-411d-9757-e7ae3e546b44,1,0,285.1268340018578,285.1268340018578,285.1268340018578,285.1268340018578,213.0,0.0016681553788158267,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/wishlist/002af673-3007-411d-9757-e7ae3e546b44,1,0,380.6854940048652,380.6854940048652,380.6854940048652,380.6854940048652,150.0,0.0016681553788158267,0.0,380,380,380,380,380,380,380,380,380,380,380
PUT,/wishlist/002af673-3007-411d-9757-e7ae3e546b44,1,0,125.2065099979518,125.2065099979518,125.2065099979518,125.2065099979518,113.0,0.0016681553788158267,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/wishlist/0048f6bd-fe71-40ac-b863-3c6a608c4b1b,1,0,495.18179499864345,495.18179499864345,495.18179499864345,495.18179499864345,213.0,0.0016681553788158267,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/wishlist/0048f6bd-fe71-40ac-b863-3c6a608c4b1b,1,0,2052.03514599998,2052.03514599998,2052.03514599998,2052.03514599998,150.0,0.0016681553788158267,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
PUT,/wishlist/0048f6bd-fe71-40ac-b863-3c6a608c4b1b,1,0,847.1472410019487,847.1472410019487,847.1472410019487,847.1472410019487,113.0,0.0016681553788158267,0.0,850,850,850,850,850,850,850,850,850,850,850
DELETE,/wishlist/00514170-0eb7-4249-bdb0-9e2dee3b7233,1,0,60.14553699787939,60.14553699787939,60.14553699787939,60.14553699787939,213.0,0.0016681553788158267,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/wishlist/00514170-0eb7-4249-bdb0-9e2dee3b7233,1,0,58.07112099864753,58.07112099864753,58.07112099864753,58.07112099864753,150.0,0.0016681553788158267,0.0,58,58,58,58,58,58,58,58,58,58,58
