Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2451,225,870.0,1303.5772730212168,28.15390799969464,13628.98726200001,247.5438596491228,4.089748088377154,0.3754358710260545,870,1500,1900,2200,2900,3700,4600,5100,7900,14000,14000
POST,/auth/user/register,2463,144,1100.0,1672.1228073410457,52.41998700057593,14884.207158999743,269.45797807551764,4.109771334831877,0.2402789574566749,1100,1800,2300,2800,3900,4900,6300,7800,12000,15000,15000
GET,/products/product,2450,0,31,36.46050070734671,26.645887000086077,606.4210689992251,264.0,4.088079484505927,0.0,31,32,34,35,46,62,110,120,210,610,610
GET,/wishlist/wishlist,2412,129,110.0,419.8447795966036,32.82152699921426,15488.526750999881,191.11111111111111,4.024672537399304,0.21524989938827127,110,270,430,540,1100,1700,3000,3700,9600,15000,15000
POST,/wishlist/wishlist,2423,146,150.0,448.9686717461932,33.79447799943591,15500.3747439996,194.27445315724307,4.043027179982801,0.2436161651991287,150,290,440,570,1200,1800,2900,4100,9900,16000,16000
DELETE,/wishlist/wishlist/003f2f36-9189-4042-9c85-924b57a6f2aa,1,0,1837.329898000462,1837.329898000462,1837.329898000462,1837.329898000462,213.0,0.001668603871226909,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/wishlist/wishlist/003f2f36-9189-4042-9c85-924b57a6f2aa,1,0,191.27942900013295,191.27942900013295,191.27942900013295,191.27942900013295,150.0,0.001668603871226909,0.0,190,190,190,190,190,190,190,190,190,190,190
PUT,/wishlist/wishlist/003f2f36-9189-4042-9c85-924b57a6f2aa,1,0,1529.9585239999942,1529.9585239999942,1529.9585239999942,1529.9585239999942,113.0,0.001668603871226909,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
DELETE,/wishlist/wishlist/0066d90a-b40a-4b74-bdd0-6bf86918034d,1,0,65.8603759993639,65.8603759993639,65.8603759993639,65.8603759993639,213.0,0.001668603871226909,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/wishlist/wishlist/0066d90a-b40a-4b74-bdd0-6bf86918034d,1,0,37.82451900042361,37.82451900042361,37.82451900042361,37.82451900042361,150.0,0.001668603871226909,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/wishlist/wishlist/0066d90a-b40a-4b74-bdd0-6bf86918034d,1,0,151.79080199959571,151.79080199959571,151.79080199959571,151.79080199959571,113.0,0.001668603871226909,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/wishlist/wishlist/008536d9-4db5-41a6-a6d8-2201b54f7936,1,0,66.35529400045925,66.35529400045925,66.35529400045925,66.35529400045925,213.0,0.001668603871226909,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/wishlist/wishlist/008536d9-4db5-41a6-a6d8-2201b54f7936,1,0,996.980134000296,996.980134000296,996.980134000296,996.980134000296,150.0,0.001668603871226909,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
PUT,/wishlist/wishlist/008536d9-4db5-41a6-a6d8-2201b54f7936,1,0,708.8708880000922,708.8708880000922,708.8708880000922,708.8708880000922,113.0,0.001668603871226909,0.0,710,710,710,710,710,710,710,710,710,710,710
DELETE,/wishlist/wishlist/00aef812-aa45-4340-b34d-e14d350659b5,1,0,1792.3440739996295,1792.3440739996295,1792.3440739996295,1792.3440739996295,213.0,0.001668603871226909,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/wishlist/wishlist/00aef812-aa45-4340-b34d-e14d350659b5,1,0,1255.1820030003,1255.1820030003,1255.1820030003,1255.1820030003,150.0,0.001668603871226909,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
PUT,/wishlist/wishlist/00aef812-aa45-4340-b34d-e14d350659b5,1,0,39.866146000349545,39.866146000349545,39.866146000349545,39.866146000349545,113.0,0.001668603871226909,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/wishlist/wishlist/00d46f6e-4785-4bc3-beb7-619e804730cf,2,1,36,151.5143465003348,35.95435100032773,267.07434200034186,118.5,0.003337207742453818,0.001668603871226909,270,270,270,270,270,270,270,270,270,270,270
GET,/wishlist/wishlist/00d46f6e-4785-4bc3-beb7-619e804730cf,2,1,99.06048700031533,629.8901310001384,99.06048700031533,1160.7197749999614,90.5,0.003337207742453818,0.001668603871226909,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
PUT,/wishlist/wishlist/00d46f6e-4785-4bc3-beb7-619e804730cf,2,1,600.0,1075.1605559999007,596.1831240001629,1554.1379879996384,13.5,0.003337207742453818,0.001668603871226909,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
DELETE,/wishlist/wishlist/0127ca7b-c4e7-4295-be29-0c57f8ac1537,1,1,65.59855000068637,65.59855000068637,65.59855000068637,65.59855000068637,27.0,0.001668603871226909,0.001668603871226909,66,66,66,66,66,66,66,66,66,66,66
GET,/wishlist/wishlist/0127ca7b-c4e7-4295-be29-0c57f8ac1537,1,0,683.9212800005043,683.9212800005043,683.9212800005043,683.9212800005043,150.0,0.001668603871226909,0.0,680,680,680,680,680,680,680,680,680,680,680
PUT,/wishlist/wishlist/0127ca7b-c4e7-4295-be29-0c57f8ac1537,1,0,85.60471700002381,85.60471700002381,85.60471700002381,85.60471700002381,113.0,0.001668603871226909,0.0,86,86,86,86,86,86,86,86,86,86,86
DELETE,/wishlist/wishlist/0136d1ec-21fd-4bce-bafc-b886d3b07da5,1,0,45.253695000610605,45.253695000610605,45.253695000610605,45.253695000610605,213.0,0.001668603871226909,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/wishlist/wishlist/0136d1ec-21fd-4bce-bafc-b886d3b07da5,1,0,39.766182000676054,39.766182000676054,39.766182000676054,39.766182000676054,150.0,0.001668603871226909,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/wishlist/wishlist/0136d1ec-21fd-4bce-bafc-b886d3b07da5,1,0,61.14359799994418,61.14359799994418,61.14359799994418,61.14359799994418,113.0,0.001668603871226909,0.0,61,61,61,61,61,61,61,61,61,61,61
DELETE,/wishlist/wishlist/0143b038-7d32-4461-a00f-ed1cc3cac9de,1,0,135.05900600011955,135.05900600011955,135.05900600011955,135.05900600011955,213.0,0.001668603871226909,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/wishlist/wishlist/0143b038-7d32-4461-a00f-ed1cc3cac9de,1,1,1906.7902890001278,1906.7902890001278,1906.7902890001278,1906.7902890001278,27.0,0.001668603871226909,0.001668603871226909,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
PUT,/wishlist/wishlist/0143b038-7d32-4461-a00f-ed1cc3cac9de,1,0,110.95458700037852,110.95458700037852,110.95458700037852,110.95458700037852,113.0,0.001668603871226909,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/wishlist/wishlist/0177ae94-0a05-443b-b6f6-c9567bfaa195,1,0,233.88674699981493,233.88674699981493,233.88674699981493,233.88674699981493,213.0,0.001668603871226909,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/wishlist/wishlist/0177ae94-0a05-443b-b6f6-c9567bfaa195,1,0,146.4700050000829,146.4700050000829,146.4700050000829,146.4700050000829,150.0,0.001668603871226909,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/wishlist/wishlist/0177ae94-0a05-443b-b6f6-c9567bfaa195,1,0,592.3910199999227,592.3910199999227,592.3910199999227,592.3910199999227,113.0,0.001668603871226909,0.0,590,590,590,590,590,590,590,590,590,590,590
DELETE,/wishlist/wishlist/0196d87b-bdf2-4b5d-b687-6e9eefe0d4f9,1,0,83.48099700015155,83.48099700015155,83.48099700015155,83.48099700015155,213.0,0.001668603871226909,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/wishlist/wishlist/0196d87b-bdf2-4b5d-b687-6e9eefe0d4f9,1,0,3900.1651309999943,3900.1651309999943,3900.1651309999943,3900.1651309999943,150.0,0.001668603871226909,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
PUT,/wishlist/wishlist/0196d87b-bdf2-4b5d-b687-6e9eefe0d4f9,1,0,405.3600360002747,405.3600360002747,405.3600360002747,405.3600360002747,113.0,0.001668603871226909,0.0,410,410,410,410,410,410,410,410,410,410,410
DELETE,/wishlist/wishlist/01a0f7b5-9c95-489f-8014-d80917500775,1,0,118.39287899965711,118.39287899965711,118.39287899965711,118.39287899965711,213.0,0.001668603871226909,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/wishlist/wishlist/01a0f7b5-9c95-489f-8014-d80917500775,1,0,1494.3646140000055,1494.3646140000055,1494.3646140000055,1494.3646140000055,150.0,0.001668603871226909,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
PUT,/wishlist/wishlist/01a0f7b5-9c95-489f-8014-d80917500775,1,0,211.62018199993327,211.62018199993327,211.62018199993327,211.62018199993327,113.0,0.001668603871226909,0.0,210,210,210,210,210,210,210,210,210,210,210
DELETE,/wishlist/wishlist/01a623c2-2ae8-43e3-ab7c-adc5e8a8e205,1,0,39.048708000336774,39.048708000336774,39.048708000336774,39.048708000336774,213.0,0.001668603871226909,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/wishlist/wishlist/01a623c2-2ae8-43e3-ab7c-adc5e8a8e205,1,0,71.52009699984774,71.52009699984774,71.52009699984774,71.52009699984774,150.0,0.001668603871226909,0.0,72,72,72,72,72,72,72,72,72,72,72
PUT,/wishlist/wishlist/01a623c2-2ae8-43e3-ab7c-adc5e8a8e205,1,0,211.06489399971906,211.06489399971906,211.06489399971906,211.06489399971906,113.0,0.001668603871226909,0.0,210,210,210,210,210,210,210,210,210,210,210
