Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth/user/login,2418,165,910.0,1377.2269371017344,27.515947000210872,7928.938491000736,252.39991728701406,4.0337293375626935,0.27525448333244185,910,1700,2200,2500,3200,3800,4400,4700,6200,7900,7900
POST,/auth/user/register,2434,106,1100.0,1788.0806468262126,33.771895999962,12596.61851600049,272.608052588332,4.06042068140099,0.1768301529287202,1100,1800,2600,3200,4500,5700,6600,7000,8800,13000,13000
GET,/products/product,2417,0,31,37.000911040134916,26.81845000006433,929.0158620005968,264.0,4.032061128572799,0.0,31,32,34,36,46,63,110,130,280,930,930
GET,/wishlist/wishlist,2387,85,120.0,418.19662466568474,32.93108399975608,8580.41842700004,194.6346878927524,3.982014858875992,0.14179776414095488,120,310,540,720,1200,1700,2200,2500,4700,8600,8600
POST,/wishlist/wishlist,2397,95,150.0,433.19475867249866,33.90641999976651,10038.641282999379,197.9453483521068,3.9986969487749278,0.15847985403989076,150,300,500,670,1200,1700,2400,3200,8000,10000,10000
DELETE,/wishlist/wishlist/0001b3bc-ef52-421e-8a31-4361c7709711,1,0,264.22156799981167,264.22156799981167,264.22156799981167,264.22156799981167,213.0,0.0016682089898935868,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/wishlist/wishlist/0001b3bc-ef52-421e-8a31-4361c7709711,1,0,126.62860499949602,126.62860499949602,126.62860499949602,126.62860499949602,150.0,0.0016682089898935868,0.0,130,130,130,130,130,130,130,130,130,130,130
PUT,/wishlist/wishlist/0001b3bc-ef52-421e-8a31-4361c7709711,1,0,37.83065100014937,37.83065100014937,37.83065100014937,37.83065100014937,113.0,0.0016682089898935868,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/wishlist/wishlist/0002ea7c-a8c4-4028-97db-026c88f7da14,1,0,74.6730650007521,74.6730650007521,74.6730650007521,74.6730650007521,213.0,0.0016682089898935868,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/wishlist/wishlist/0002ea7c-a8c4-4028-97db-026c88f7da14,1,0,104.0564960003394,104.0564960003394,104.0564960003394,104.0564960003394,150.0,0.0016682089898935868,0.0,100,100,100,100,100,100,100,100,100,100,100
PUT,/wishlist/wishlist/0002ea7c-a8c4-4028-97db-026c88f7da14,1,0,38.65437300009944,38.65437300009944,38.65437300009944,38.65437300009944,113.0,0.0016682089898935868,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/wishlist/wishlist/0009312d-015d-4a20-82af-810d99387970,1,0,39.302622999457526,39.302622999457526,39.302622999457526,39.302622999457526,213.0,0.0016682089898935868,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/wishlist/wishlist/0009312d-015d-4a20-82af-810d99387970,1,0,46.32277400014573,46.32277400014573,46.32277400014573,46.32277400014573,150.0,0.0016682089898935868,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/wishlist/wishlist/0009312d-015d-4a20-82af-810d99387970,1,0,85.64956699956383,85.64956699956383,85.64956699956383,85.64956699956383,113.0,0.0016682089898935868,0.0,86,86,86,86,86,86,86,86,86,86,86
