Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,2033,542,300.0,3365.5538596836227,7.152516998758074,27974.583525996422,16.63649778652238,3.5052297969426216,0.9344980570304481,300,530,1200,2300,16000,19000,22000,22000,25000,28000,28000
POST,/user/login,2097,450,2700.0,5313.267814385743,7.8156300005503,42241.64190700685,213.06390081068193,3.6155764309831175,0.7758747705972355,2700,6200,8900,10000,14000,18000,19000,20000,24000,42000,42000
POST,/user/register,2149,469,5500.0,9099.851596157321,2.420403005089611,62264.71211700118,220.83573755234994,3.7052330711410204,0.8086339275780077,5500,14000,18000,19000,22000,24000,26000,26000,59000,62000,62000
GET,/wishlist,1786,250,450.0,3813.857910914864,7.690132995776366,41651.36607600289,165.7222844344905,3.0793607561925835,0.4310415392206864,450,1400,3400,6800,16000,19000,20000,22000,42000,42000,42000
POST,/wishlist,1836,373,970.0,4675.069936835533,5.832800001371652,44391.56081699912,163.76416122004358,3.165569064036721,0.6431139765172641,970,2200,5400,12000,18000,20000,22000,22000,34000,44000,44000
DELETE,/wishlist/0010346d-9b88-411d-aa1b-688a588a36d0,1,0,93.35017600096762,93.35017600096762,93.35017600096762,93.35017600096762,213.0,0.0017241661568827456,0.0,93,93,93,93,93,93,93,93,93,93,93
GET,/wishlist/0010346d-9b88-411d-aa1b-688a588a36d0,1,1,89.10651699989103,89.10651699989103,89.10651699989103,89.10651699989103,31.0,0.0017241661568827456,0.0017241661568827456,89,89,89,89,89,89,89,89,89,89,89
PUT,/wishlist/0010346d-9b88-411d-aa1b-688a588a36d0,1,0,93.70218500407645,93.70218500407645,93.70218500407645,93.70218500407645,113.0,0.0017241661568827456,0.0,94,94,94,94,94,94,94,94,94,94,94
DELETE,/wishlist/00ba2194-bdac-4334-bad3-9c0af303105a,3,2,87,5334.194306999659,86.30069300124887,15829.055825997784,81.66666666666667,0.005172498470648237,0.003448332313765491,87,87,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/wishlist/00ba2194-bdac-4334-bad3-9c0af303105a,3,3,100.0,6668.723420332147,81.73716499732109,19822.555132996058,20.666666666666668,0.005172498470648237,0.005172498470648237,100,100,20000,20000,20000,20000,20000,20000,20000,20000,20000
PUT,/wishlist/00ba2194-bdac-4334-bad3-9c0af303105a,3,1,10000.0,8028.445641667834,81.69828800600953,13709.801550998236,37.666666666666664,0.005172498470648237,0.0017241661568827456,10000,10000,14000,14000,14000,14000,14000,14000,14000,14000,14000
