Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,849,221,500.0,4237.222960366303,9.198466999805532,27298.04218099889,195.2791519434629,1.4182761071534868,0.36918612447693827,500,1200,3700,14000,16000,17000,18000,22000,27000,27000,27000
POST,/user/login,867,334,520.0,3457.2285632006297,8.091522999166045,22732.30298600538,170.28950403690888,1.448345565255681,0.5579555003407121,520,920,1300,3700,16000,17000,18000,18000,23000,23000,23000
POST,/user/register,885,335,880.0,4160.671573937774,2.687854001123924,27394.439121002506,179.01920903954803,1.478415023357875,0.559626025790834,880,1600,3000,14000,16000,17000,18000,18000,27000,27000,27000
GET,/wishlist,714,135,55,2245.561426413142,37.11934299644781,24316.543856999488,165.27450980392157,1.1927551713870312,0.2255209357664555,55,260,360,740,14000,16000,18000,18000,24000,24000,24000
POST,/wishlist,721,152,110.0,2563.9247083605983,7.81741500395583,29553.785615004017,163.09292649098475,1.2044488495378844,0.25391986841852765,110,390,860,1100,15000,16000,18000,18000,30000,30000,30000
DELETE,/wishlist/003d08bd-b4d1-44a4-9cda-dd99af0b1164,1,0,275.7170269978815,275.7170269978815,275.7170269978815,275.7170269978815,213.0,0.0016705254501218926,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/wishlist/003d08bd-b4d1-44a4-9cda-dd99af0b1164,1,0,180.10079200030304,180.10079200030304,180.10079200030304,180.10079200030304,150.0,0.0016705254501218926,0.0,180,180,180,180,180,180,180,180,180,180,180
PUT,/wishlist/003d08bd-b4d1-44a4-9cda-dd99af0b1164,1,0,43.93006499594776,43.93006499594776,43.93006499594776,43.93006499594776,113.0,0.0016705254501218926,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/wishlist/005a22e4-9111-4ced-9805-f9d3e1395a05,1,0,42.814915999770164,42.814915999770164,42.814915999770164,42.814915999770164,213.0,0.0016705254501218926,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/wishlist/005a22e4-9111-4ced-9805-f9d3e1395a05,1,0,46.91597599594388,46.91597599594388,46.91597599594388,46.91597599594388,150.0,0.0016705254501218926,0.0,47,47,47,47,47,47,47,47,47,47,47
PUT,/wishlist/005a22e4-9111-4ced-9805-f9d3e1395a05,1,0,90.53922799648717,90.53922799648717,90.53922799648717,90.53922799648717,113.0,0.0016705254501218926,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/wishlist/00633e45-8f58-49a0-b3ae-51a1cdeff692,1,1,1417.7144540008157,1417.7144540008157,1417.7144540008157,1417.7144540008157,27.0,0.0016705254501218926,0.0016705254501218926,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/wishlist/00633e45-8f58-49a0-b3ae-51a1cdeff692,2,2,153.81394699943485,7988.8548195012845,153.81394699943485,15823.895692003134,13.5,0.0033410509002437853,0.0033410509002437853,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
PUT,/wishlist/00633e45-8f58-49a0-b3ae-51a1cdeff692,2,1,71,6889.718316004291,70.59290900360793,13708.843723004975,56.5,0.0033410509002437853,0.0016705254501218926,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
