Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/product,3033,1190,1100.0,6582.905693578254,2.658139004779514,28757.283086000825,160.41938674579623,5.058424462336865,1.9846769238974185,1100,14000,14000,16000,16000,18000,24000,24000,29000,29000,29000
POST,/user/login,3141,1320,5400.0,7158.632125718599,9.1218680026941,38102.6749340017,158.76313276026744,5.238546401648564,2.2014903693652035,5400,11000,14000,14000,16000,16000,20000,23000,29000,38000,38000
POST,/user/register,3216,1335,13000.0,10581.247740513423,6.245759999728762,76048.99502100307,165.80690298507463,5.363631081726132,2.2265073053807174,13000,15000,16000,16000,21000,27000,34000,38000,43000,76000,76000
GET,/wishlist,2312,679,900.0,5202.617044433429,8.431857997493353,60903.677931004495,133.3174740484429,3.8559437378578414,1.1324333036355858,900,4500,14000,14000,16000,16000,17000,20000,42000,61000,61000
POST,/wishlist,2418,882,1600.0,5986.9945807014565,6.52007100143237,52141.84856800421,130.6588089330025,4.032730085700805,1.470995837712204,1600,7400,14000,14000,16000,16000,23000,24000,32000,52000,52000
DELETE,/wishlist/000023b8-ed6b-47bc-85fa-7e9d57fec875,1,0,239.13954199815635,239.13954199815635,239.13954199815635,239.13954199815635,213.0,0.0016677957343675784,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/wishlist/000023b8-ed6b-47bc-85fa-7e9d57fec875,1,0,497.91577600262826,497.91577600262826,497.91577600262826,497.91577600262826,150.0,0.0016677957343675784,0.0,500,500,500,500,500,500,500,500,500,500,500
PUT,/wishlist/000023b8-ed6b-47bc-85fa-7e9d57fec875,1,0,101.15268899971852,101.15268899971852,101.15268899971852,101.15268899971852,113.0,0.0016677957343675784,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/wishlist/000b5510-39b5-4158-8e71-0b9ab2e0f795,2,2,2200.0,8991.16417500045,2155.5318030004855,15826.796547000413,83.5,0.0033355914687351568,0.0033355914687351568,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/wishlist/000b5510-39b5-4158-8e71-0b9ab2e0f795,2,1,250.0,8036.295611502283,245.9575480024796,15826.633675002086,75.0,0.0033355914687351568,0.0016677957343675784,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
PUT,/wishlist/000b5510-39b5-4158-8e71-0b9ab2e0f795,2,2,14000.0,13906.614864499716,13713.317982001172,14099.91174699826,13.5,0.0033355914687351568,0.0033355914687351568,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
DELETE,/wishlist/0019f400-04c3-453e-845d-0392266fb77c,1,0,1961.6483729987522,1961.6483729987522,1961.6483729987522,1961.6483729987522,213.0,0.0016677957343675784,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/wishlist/0019f400-04c3-453e-845d-0392266fb77c,2,1,2128.749720999622,8979.315443499218,2128.749720999622,15829.881165998813,75.0,0.0033355914687351568,0.0016677957343675784,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
PUT,/wishlist/0019f400-04c3-453e-845d-0392266fb77c,1,0,14097.495706999325,14097.495706999325,14097.495706999325,14097.495706999325,113.0,0.0016677957343675784,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
DELETE,/wishlist/00288366-669a-4fb0-ba60-c44f46985ef2,1,0,42.373347001557704,42.373347001557704,42.373347001557704,42.373347001557704,213.0,0.0016677957343675784,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/wishlist/00288366-669a-4fb0-ba60-c44f46985ef2,1,0,43.40098200191278,43.40098200191278,43.40098200191278,43.40098200191278,150.0,0.0016677957343675784,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/wishlist/00288366-669a-4fb0-ba60-c44f46985ef2,1,0,268.95454499754123,268.95454499754123,268.95454499754123,268.95454499754123,113.0,0.0016677957343675784,0.0,270,270,270,270,270,270,270,270,270,270,270
DELETE,/wishlist/00317054-123b-4d1b-a42f-2925c3001d29,1,0,75.9126839984674,75.9126839984674,75.9126839984674,75.9126839984674,213.0,0.0016677957343675784,0.0,76,76,76,76,76,76,76,76,76,76,76
GET,/wishlist/00317054-123b-4d1b-a42f-2925c3001d29,1,0,179.40444600390038,179.40444600390038,179.40444600390038,179.40444600390038,150.0,0.0016677957343675784,0.0,180,180,180,180,180,180,180,180,180,180,180
PUT,/wishlist/00317054-123b-4d1b-a42f-2925c3001d29,1,0,46.40099899552297,46.40099899552297,46.40099899552297,46.40099899552297,113.0,0.0016677957343675784,0.0,46,46,46,46,46,46,46,46,46,46,46
DELETE,/wishlist/0090dc81-6080-4500-b442-c185bca2ae1a,1,0,261.2320840053144,261.2320840053144,261.2320840053144,261.2320840053144,213.0,0.0016677957343675784,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/wishlist/0090dc81-6080-4500-b442-c185bca2ae1a,1,0,374.06340999586973,374.06340999586973,374.06340999586973,374.06340999586973,150.0,0.0016677957343675784,0.0,370,370,370,370,370,370,370,370,370,370,370
PUT,/wishlist/0090dc81-6080-4500-b442-c185bca2ae1a,1,0,14088.830722001148,14088.830722001148,14088.830722001148,14088.830722001148,113.0,0.0016677957343675784,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
DELETE,/wishlist/00f167b3-7bce-410f-ba65-8aa7b01cbdbe,1,0,2186.5260639970074,2186.5260639970074,2186.5260639970074,2186.5260639970074,213.0,0.0016677957343675784,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/wishlist/00f167b3-7bce-410f-ba65-8aa7b01cbdbe,1,0,328.5592109969002,328.5592109969002,328.5592109969002,328.5592109969002,150.0,0.0016677957343675784,0.0,330,330,330,330,330,330,330,330,330,330,330
PUT,/wishlist/00f167b3-7bce-410f-ba65-8aa7b01cbdbe,1,0,872.0232459963881,872.0232459963881,872.0232459963881,872.0232459963881,113.0,0.0016677957343675784,0.0,870,870,870,870,870,870,870,870,870,870,870
DELETE,/wishlist/015cb12f-5595-461a-9589-ee0763048008,1,0,290.6072400000994,290.6072400000994,290.6072400000994,290.6072400000994,213.0,0.0016677957343675784,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/wishlist/015cb12f-5595-461a-9589-ee0763048008,1,0,474.4022410013713,474.4022410013713,474.4022410013713,474.4022410013713,150.0,0.0016677957343675784,0.0,470,470,470,470,470,470,470,470,470,470,470
PUT,/wishlist/015cb12f-5595-461a-9589-ee0763048008,1,0,97.57609399821376,97.57609399821376,97.57609399821376,97.57609399821376,113.0,0.0016677957343675784,0.0,98,98,98,98,98,98,98,98,98,98,98
DELETE,/wishlist/01626595-761d-4801-b909-1b03634fa4ac,2,1,2000.0,7866.765716498776,1973.6722849993384,13759.859147998213,106.5,0.0033355914687351568,0.0016677957343675784,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/wishlist/01626595-761d-4801-b909-1b03634fa4ac,2,1,6001.575671005412,10916.775131005124,6001.575671005412,15831.974591004837,75.0,0.0033355914687351568,0.0016677957343675784,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
PUT,/wishlist/01626595-761d-4801-b909-1b03634fa4ac,2,1,350.0,7025.8981684964965,346.857671996986,13704.938664996007,56.5,0.0033355914687351568,0.0016677957343675784,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
DELETE,/wishlist/01643fb4-7fc2-49e1-94df-eae47b8b8f9a,1,0,41.128904005745426,41.128904005745426,41.128904005745426,41.128904005745426,213.0,0.0016677957343675784,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/wishlist/01643fb4-7fc2-49e1-94df-eae47b8b8f9a,1,0,80.16666700132191,80.16666700132191,80.16666700132191,80.16666700132191,150.0,0.0016677957343675784,0.0,80,80,80,80,80,80,80,80,80,80,80
PUT,/wishlist/01643fb4-7fc2-49e1-94df-eae47b8b8f9a,1,0,41.25467099947855,41.25467099947855,41.25467099947855,41.25467099947855,113.0,0.0016677957343675784,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/wishlist/0174f53e-ce00-4669-af67-9e5766037fc2,1,0,292.9073269988294,292.9073269988294,292.9073269988294,292.9073269988294,213.0,0.0016677957343675784,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/wishlist/0174f53e-ce00-4669-af67-9e5766037fc2,2,1,66.3687780033797,6911.072428501939,66.3687780033797,13755.776079000498,75.0,0.0033355914687351568,0.0016677957343675784,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
PUT,/wishlist/0174f53e-ce00-4669-af67-9e5766037fc2,2,1,45,6902.946874004556,44.902951005497016,13760.990797003615,56.5,0.0033355914687351568,0.0016677957343675784,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
DELETE,/wishlist/019178ef-82f6-4453-b4b4-fd2b6818d168,1,0,269.7131120003178,269.7131120003178,269.7131120003178,269.7131120003178,213.0,0.0016677957343675784,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/wishlist/019178ef-82f6-4453-b4b4-fd2b6818d168,1,0,43.39230599725852,43.39230599725852,43.39230599725852,43.39230599725852,150.0,0.0016677957343675784,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/wishlist/019178ef-82f6-4453-b4b4-fd2b6818d168,1,0,275.7663689990295,275.7663689990295,275.7663689990295,275.7663689990295,113.0,0.0016677957343675784,0.0,280,280,280,280,280,280,280,280,280,280,280
DELETE,/wishlist/01a2dbc2-6b53-4ca3-96d7-03abc683e666,1,0,367.47241200646386,367.47241200646386,367.47241200646386,367.47241200646386,213.0,0.0016677957343675784,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/wishlist/01a2dbc2-6b53-4ca3-96d7-03abc683e666,1,0,769.407333995332,769.407333995332,769.407333995332,769.407333995332,150.0,0.0016677957343675784,0.0,770,770,770,770,770,770,770,770,770,770,770
PUT,/wishlist/01a2dbc2-6b53-4ca3-96d7-03abc683e666,1,0,820.5555930035189,820.5555930035189,820.5555930035189,820.5555930035189,113.0,0.0016677957343675784,0.0,820,820,820,820,820,820,820,820,820,820,820
DELETE,/wishlist/01ed099c-1c6f-43ae-bc89-84b0f444e256,1,0,139.84348100348143,139.84348100348143,139.84348100348143,139.84348100348143,213.0,0.0016677957343675784,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/wishlist/01ed099c-1c6f-43ae-bc89-84b0f444e256,1,0,95.58514500531601,95.58514500531601,95.58514500531601,95.58514500531601,150.0,0.0016677957343675784,0.0,96,96,96,96,96,96,96,96,96,96,96
PUT,/wishlist/01ed099c-1c6f-43ae-bc89-84b0f444e256,1,0,42.362596999737434,42.362596999737434,42.362596999737434,42.362596999737434,113.0,0.0016677957343675784,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/wishlist/01f0b1bb-628a-402d-92f7-978be02fb0b6,1,0,280.2327520039398,280.2327520039398,280.2327520039398,280.2327520039398,213.0,0.0016677957343675784,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/wishlist/01f0b1bb-628a-402d-92f7-978be02fb0b6,1,0,279.33945099357516,279.33945099357516,279.33945099357516,279.33945099357516,150.0,0.0016677957343675784,0.0,280,280,280,280,280,280,280,280,280,280,280
PUT,/wishlist/01f0b1bb-628a-402d-92f7-978be02fb0b6,1,0,43.37615400436334,43.37615400436334,43.37615400436334,43.37615400436334,113.0,0.0016677957343675784,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/wishlist/02511488-49af-44ce-a1d0-528b65bca55a,1,0,124.78390600153944,124.78390600153944,124.78390600153944,124.78390600153944,213.0,0.0016677957343675784,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/wishlist/02511488-49af-44ce-a1d0-528b65bca55a,1,0,281.3410050002858,281.3410050002858,281.3410050002858,281.3410050002858,150.0,0.0016677957343675784,0.0,280,280,280,280,280,280,280,280,280,280,280
PUT,/wishlist/02511488-49af-44ce-a1d0-528b65bca55a,1,0,102.27169000427239,102.27169000427239,102.27169000427239,102.27169000427239,113.0,0.0016677957343675784,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/wishlist/0282b07c-53ca-43f2-84f8-91dcb656d428,1,0,81.25942300102906,81.25942300102906,81.25942300102906,81.25942300102906,213.0,0.0016677957343675784,0.0,81,81,81,81,81,81,81,81,81,81,81
